OP_NUM,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_1606995619.9,1606995619.9,1606995632.2,20201203114032,3.97771,-86.81860351559997,33.5609893799,3.7068275,3.892168875,52.70279309219764,77.42341805747137,3.97771,19.5312,0.010656,0.998707,15.929025,8566520,20.354894471905748,0.998707,0.19983148943429416,-1.3572164559110975,0.6249999999999972,1.3718488008397314,19.9307191850997,19,2,0.2708824999999999,3.602174999999999
Spire_1606995619.9,1606995619.9,1606995634.2,20201203114034,3.90811,-86.8185272217,33.5608215332,3.7043375,3.889554375,72.66046172700474,81.4902420893576,3.90811,18.4464,0.0106264,0.998628,15.920475,8566520,17.328895611878163,0.998628,-0.8830607053132827,-1.4586326284670963,0.6353333333333305,1.705111537142724,19.9307191850997,19,2,0.20377250000000036,2.525925000000001
Spire_1606995619.9,1606995619.9,1606995635.3,20201203114035,4.52937,-86.8184967041,33.5607566833,3.69938,3.884349,80.40605651737856,87.91900830941998,4.52937,25.2544,0.0106053,0.9987,15.9405,8566520,14.049736954734119,0.9987,-1.5852036924978459,-1.6497379567509896,0.6283333333333305,2.287904297092371,19.9307191850997,19,2,0.82999,9.3139
Spire_1606995619.9,1606995619.9,1606995636.3,20201203114036,4.5255800000000015,-86.8184738159,33.560703277600005,3.69898,3.883929,86.71183677123659,93.13136626725904,4.5255800000000015,25.5839,0.0106052,0.998625,15.9405,8566520,10.776370944750958,0.998625,-2.2471091323404133,-1.9550881696472204,0.6143333333333305,2.978568314432658,19.9307191850997,19,2,0.8266000000000013,9.6434
Spire_1606995619.9,1606995619.9,1606995637.3,20201203114037,4.25044,-86.81845855709999,33.5606651306,3.69799,3.882889500000001,91.18301941451416,95.60147111853772,4.25044,21.5487,0.0106028,0.998578,15.9162,8566520,8.182408869213537,0.998578,-2.854711200334195,-2.334912808595884,0.6003333333333305,3.6879796448812763,19.9307191850997,19,2,0.5524500000000003,5.6325
Spire_1606995619.9,1606995619.9,1606995638.3,20201203114038,4.04795,-86.81845855709999,33.5606307983,3.69687,3.8817135,95.00059699497851,96.94174625548712,4.04795,18.2856,0.0106422,0.99834,15.9162,8566520,6.7067637854929245,0.99834,-3.38956256647474,-2.8355563429755355,0.5769999999999972,4.419220990880136,19.9307191850997,19,2,0.35108000000000006,2.369399999999999
Spire_1606995619.9,1606995619.9,1606995639.4,20201203114039,3.90007,-86.81848144530001,33.5606079102,3.68599,3.8702894999999997,98.31345132394092,97.6509621102314,3.90007,19.0767,0.0106194,0.998238,15.9405,8566520,8.147944514917898,0.998238,-3.701319298269405,-3.401424904920273,0.570666666666664,5.026873375325204,19.9307191850997,19,2,0.21408000000000005,3.1361999999999988
Spire_1606995647.6,1606995647.6,1606995647.6,20201203114047,4.14993,-86.81916046139999,33.560443878200005,3.66231,3.8454255,0.0,0.0,4.14993,21.2055,0.0106848,0.998438,15.9162,8566521,15.439686613051453,0.998438,-3.0650309937550317,-7.025491721229459,0.6806666666666641,7.664981990699171,13.983981561055911,10,2,0.48762000000000016,5.289300000000001
Spire_1606995647.6,1606995647.6,1606995648.6,20201203114048,4.1702,-86.81923675540001,33.5604248047,3.66014,3.843147,7.380621720625707,3.7645599148223496,4.1702,21.3359,0.0106514,0.998576,15.9162,8566521,12.487756214512894,0.998576,-3.0641221113635213,-7.127741868910258,0.6789999999999974,7.758450132801211,13.983981561055911,10,2,0.5100600000000002,5.419699999999999
Spire_1606995647.6,1606995647.6,1606995649.6,20201203114049,4.09438,-86.8192901611,33.5604133606,3.65607,3.8388735,12.490143660028016,6.004114476081778,4.09438,19.9231,0.0106411,0.998596,15.9162,8566521,8.744292649827873,0.998596,-2.984940121156444,-7.200141867170209,0.6753333333333308,7.7943511875118086,13.983981561055911,10,2,0.43831,4.006900000000002
