,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
0,Spire_1606822225.4,-86.82291676109438,33.56015596813116,-1.4055605730392542,True,2,0.08775268564605199,0.9921803362196222,0.1608799999999993,0.2453987499999999,POINT (-86.82291676109438 33.56015596813116),"['Spire_1606822225.4', 'Spire_1606908882.5']",0.0812413890949936,0.05,2020-12-01 04:30:25
1,Spire_1606822296.8,-86.82328796390003,33.5593719482,-1.504087396826274,False,1,0.0,0.0,30.6715,0.22222000000000008,POINT (-86.82328796390003 33.5593719482),['Spire_1606822296.8'],0.07116940389388882,0.05,2020-12-01 04:31:36
2,Spire_1606822390.5,-86.82771477858671,33.55555200629685,0.561841879781955,False,1,13.553140658036444,13.553140658036444,2.44431,1.7538999999999998,POINT (-86.82771477858671 33.55555200629685),['Spire_1606822390.5'],1.1419026660543186,0.05,2020-12-01 04:33:10
3,Spire_1606822410.5,-86.8291625713925,33.55517332935936,0.32521139199225346,True,4,0.9897490174124464,17.17676992874809,1.7904550000000001,1.54418,POINT (-86.8291625713925 33.55517332935936),"['Spire_1606822410.5', 'Spire_1606836420.3', 'Spire_1606836515.8', 'Spire_1606836536.3', 'Spire_1606836548.8', 'Spire_1606924418.1', 'Spire_1607001746.5']",0.8309416779531972,0.05,2020-12-01 04:33:30
4,Spire_1606822410.5,-86.8291625713925,33.55517332935936,0.32521139199225346,True,5,0.9897490174124464,17.17676992874809,1.7904550000000001,1.54418,POINT (-86.8291625713925 33.55517332935936),"['Spire_1606822410.5', 'Spire_1606836420.3', 'Spire_1606836515.8', 'Spire_1606836536.3', 'Spire_1606836548.8', 'Spire_1606924418.1', 'Spire_1607001746.5']",0.8309416779531972,0.05,2020-12-01 04:33:30
5,Spire_1606822431.5,-86.83018884390492,33.55481207956493,0.5814370976194494,True,3,11.243648731180915,15.130548737916325,2.015065000000001,1.7895050000000001,POINT (-86.83018884390492 33.55481207956493),"['Spire_1606822431.5', 'Spire_1606837048.7', 'Spire_1607001746.5']",1.1723617102750945,0.05,2020-12-01 04:33:51
6,Spire_1606822616.3,-86.82058572187779,33.558262979623244,-0.5528340937579301,True,2,0.2798602029920549,26.56799417382463,3.554740000000001,0.9620962500000001,POINT (-86.82058572187779 33.55826297962324),"['Spire_1606822616.3', 'Spire_1606993870.2']",0.25543943351570947,0.05,2020-12-01 04:36:56
7,Spire_1606822634.8,-86.81997414591697,33.55961496007944,-0.1827696571759366,False,1,3.586040610533775,3.586040610533775,-1.3872375000000012,0.8329599999999999,POINT (-86.81997414591697 33.55961496007944),['Spire_1606822634.8'],0.41994899155347937,0.05,2020-12-01 04:37:14
8,Spire_1606822732.1,-86.81694388534015,33.55209407590402,0.17229577120009745,True,7,2.4306343026487944,16.682522641810436,43.79545944444445,4.007999999999999,POINT (-86.81694388534015 33.55209407590402),"['Spire_1606822732.1', 'Spire_1606823790.5', 'Spire_1606823861.2', 'Spire_1606824247.1', 'Spire_1606828419.8', 'Spire_1606995300.6', 'Spire_1606998302.6', 'Spire_1606998561.9', 'Spire_1606999788.5']",0.6766345883688644,0.05,2020-12-01 04:38:52
9,Spire_1606822747.4,-86.81617929627464,33.55123831638018,-0.5095521038717633,True,2,0.8031245178427966,17.433264613901457,2.1779075000000003,0.9456637500000001,POINT (-86.81617929627464 33.55123831638018),"['Spire_1606822747.4', 'Spire_1606823100.1']",0.2707323647533393,0.05,2020-12-01 04:39:07
