,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
17,Spire_1606823607.9,-86.81985066756492,33.5524056539276,-0.12716612741931127,True,6,2.9436553183364325,21.7367599513132,11.802444656250001,1.3021634375,POINT (-86.81985066756492 33.5524056539276),"['Spire_1606823607.9', 'Spire_1606825083.2', 'Spire_1606829556.6', 'Spire_1606829564.8', 'Spire_1606994156.2', 'Spire_1606994313.2', 'Spire_1606999109.2', 'Spire_1606999236.4']",0.45251981037046396,0.05,2020-12-01 04:53:27
18,Spire_1606823630.4,-86.81842130787795,33.55271296150078,0.4223167802164321,False,1,0.0,12.610650796407688,0.3162549999999999,1.5387475000000002,POINT (-86.81842130787795 33.55271296150078),"['Spire_1606823630.4', 'Spire_1606823709.4', 'Spire_1606823725.7']",0.9467280384511114,0.05,2020-12-01 04:53:50
19,Spire_1606823669.4,-86.8176818466564,33.55278215757938,0.5505923416776946,False,1,6.0347624860421165,6.0347624860421165,2.110545,1.7342799999999996,POINT (-86.8176818466564 33.55278215757938),['Spire_1606823669.4'],1.1247751452990655,0.05,2020-12-01 04:54:29
20,Spire_1606823925.7,-86.82047250913357,33.551029800407534,0.5393878555481255,False,1,2.422533659213748,15.027439955879608,19.858101250000004,1.9239475,POINT (-86.82047250913357 33.55102980040753),"['Spire_1606823925.7', 'Spire_1606824171.1']",1.1079715780590293,0.05,2020-12-01 04:58:45
21,Spire_1606823994.7,-86.8267253079755,33.54928447260381,-0.9162233145444565,True,2,0.0,0.0,-2.3585125,0.5240749999999998,POINT (-86.82672530797549 33.54928447260381),"['Spire_1606823994.7', 'Spire_1606925238.7']",0.1567739488761824,0.05,2020-12-01 04:59:54
22,Spire_1606824004.1,-86.82791077851473,33.548790153952105,-1.3348392553796475,True,3,0.0,16.28246395002888,2.0489371999999997,0.2678655,POINT (-86.82791077851473 33.5487901539521),"['Spire_1606824004.1', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002828.3', 'Spire_1607003068.2']",0.0893384972810721,0.05,2020-12-01 05:00:04
23,Spire_1606824004.1,-86.82791077851473,33.548790153952105,-1.3348392553796475,True,5,0.0,16.28246395002888,2.0489371999999997,0.2678655,POINT (-86.82791077851473 33.5487901539521),"['Spire_1606824004.1', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002828.3', 'Spire_1607003068.2']",0.0893384972810721,0.05,2020-12-01 05:00:04
24,Spire_1606824179.3,-86.81942809639058,33.55133530503303,0.31915196184746397,True,3,1.5959715813958972,24.682307613866385,1.2144900000000003,1.4794135000000002,POINT (-86.81942809639058 33.55133530503303),"['Spire_1606824179.3', 'Spire_1606824188.5', 'Spire_1606829585.3', 'Spire_1606829585.3', 'Spire_1606909709.9', 'Spire_1606909709.9', 'Spire_1606909862.6', 'Spire_1606909862.6']",0.8242050251955183,0.05,2020-12-01 05:02:59
25,Spire_1606824200.8,-86.8181775107284,33.5516882348748,0.5581289688818573,False,1,17.170619157026614,17.170619157026614,3.6047949999999993,1.7474,POINT (-86.8181775107284 33.5516882348748),['Spire_1606824200.8'],1.1362210847911052,0.05,2020-12-01 05:03:20
26,Spire_1606824424.8,-86.82044597501451,33.549968371927314,0.544390861999926,False,1,0.0,4.568829560176361,-0.6375237499999993,1.72374875,POINT (-86.82044597501451 33.54996837192731),"['Spire_1606824424.8', 'Spire_1606824433.6']",1.1154434297798457,0.05,2020-12-01 05:07:04
27,Spire_1606824700.8,-86.82646031369849,33.54822917198244,-0.6913611512350377,True,2,0.0,19.4460190939494,3.66654,0.7173775000000003,POINT (-86.82646031369849 33.54822917198244),"['Spire_1606824700.8', 'Spire_1606824747.9', 'Spire_1606824922.3', 'Spire_1606924667.2', 'Spire_1606924771.1']",0.21206372599227988,0.05,2020-12-01 05:11:40
28,Spire_1606824952.3,-86.82774164663591,33.54816654035059,-0.3245216296568359,True,4,0.0,19.70678773841339,5.432782499999999,1.3806150000000001,POINT (-86.82774164663591 33.54816654035059),"['Spire_1606824952.3', 'Spire_1606924789.4', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002828.3', 'Spire_1607003068.2']",0.34713104786396826,0.05,2020-12-01 05:15:52
29,Spire_1606824971.4,-86.82843103304535,33.54976998611369,-0.43973058857392755,True,3,0.0,8.192930660530394,2.667912499999999,0.8807256250000002,POINT (-86.82843103304535 33.54976998611369),"['Spire_1606824971.4', 'Spire_1606924828.3', 'Spire_1606924868.2', 'Spire_1607003092.8']",0.29735586096846567,0.05,2020-12-01 05:16:11
30,Spire_1606825212.4,-86.81602451195904,33.55459582370884,-0.6671534882648681,True,3,0.13457443780132294,21.795062150609727,1.7045283333333334,0.7682975000000001,POINT (-86.81602451195904 33.55459582370884),"['Spire_1606825212.4', 'Spire_1606828144.6', 'Spire_1606997722.6']",0.219073571880388,0.05,2020-12-01 05:20:12
31,Spire_1606825842.7,-86.83213654128566,33.550909420589946,0.4882916296813919,False,1,8.86062676816669,8.86062676816669,1.7195800000000006,1.6295299999999997,POINT (-86.83213654128566 33.55090942058995),['Spire_1606825842.7'],1.034468535550343,0.05,2020-12-01 05:30:42
32,Spire_1606826168.6,-86.82169519434126,33.555113434772075,0.5286645595755681,False,1,22.268691807600575,22.268691807600575,2.6099299999999994,1.696665,POINT (-86.82169519434126 33.55511343477207),['Spire_1606826168.6'],1.0921248073553238,0.05,2020-12-01 05:36:08
33,Spire_1606826202.4,-86.82260682144597,33.55482824639952,0.9270494109597522,False,1,15.837510567626135,26.44544752972455,9.992885000000003,2.7517125,POINT (-86.82260682144597 33.55482824639952),"['Spire_1606826202.4', 'Spire_1606826362.1']",1.8651080557331632,0.05,2020-12-01 05:36:42
34,Spire_1606826495.4,-86.8140965954255,33.558471977112696,-1.1931642543139538,True,3,0.0,14.740738622178625,2.0695819999999996,0.3091137500000002,POINT (-86.8140965954255 33.5584719771127),"['Spire_1606826495.4', 'Spire_1606826753.3', 'Spire_1606925948.9', 'Spire_1606996405.8']",0.10806792649830534,0.05,2020-12-01 05:41:35
35,Spire_1606826740.3,-86.81272026366534,33.558890863984004,0.051586376484650254,True,2,1.3328906690714604,27.77176115060534,25.0667025,2.4418700000000007,POINT (-86.81272026366534 33.558890863984),"['Spire_1606826740.3', 'Spire_1606925936.6']",0.5753446651802474,0.05,2020-12-01 05:45:40
36,Spire_1606827002.3,-86.82713384719938,33.554621251904166,-1.0331850843628612,False,1,0.6708815034952273,0.8104105663187724,2.06448125,0.3845474999999998,POINT (-86.82713384719938 33.55462125190417),"['Spire_1606827002.3', 'Spire_1606827082.2']",0.13397824661648103,0.05,2020-12-01 05:50:02
37,Spire_1606827090.4,-86.82590402179515,33.55503746763595,0.13544576185780832,True,5,0.14197561457050867,16.449627389114607,13.796287916666666,1.474730833333333,POINT (-86.82590402179515 33.55503746763595),"['Spire_1606827090.4', 'Spire_1606835688.2', 'Spire_1606923405.7', 'Spire_1606996642.6', 'Spire_1606996730.6', 'Spire_1607000340.3']",0.6439536417953335,0.05,2020-12-01 05:51:30
38,Spire_1606827134.4,-86.82014349734273,33.55660686685373,-1.4151709074708803,True,4,0.0,8.181306842986316,2.1868290000000004,0.24793350000000025,POINT (-86.82014349734273 33.55660686685373),"['Spire_1606827134.4', 'Spire_1606910145.5', 'Spire_1606994829.7', 'Spire_1606996596.5', 'Spire_1606996783.9']",0.08019925493015072,0.05,2020-12-01 05:52:14
39,Spire_1606827174.4,-86.81593703065656,33.55782017788461,-0.3315556547672797,True,3,0.6677255754819633,25.306894397834014,9.491306500000002,0.9174199999999999,POINT (-86.81593703065656 33.55782017788461),"['Spire_1606827174.4', 'Spire_1606827305.4', 'Spire_1606996069.5', 'Spire_1606996542.2', 'Spire_1606996830.1']",0.34386625734744264,0.05,2020-12-01 05:52:54
40,Spire_1606827494.2,-86.81453208385977,33.55153820834638,0.547405924783329,True,2,0.0,12.087508213070256,2.943881249999999,1.7292670833333335,POINT (-86.81453208385977 33.55153820834638),"['Spire_1606827494.2', 'Spire_1606827533.2', 'Spire_1606827548.5', 'Spire_1606827559.8', 'Spire_1606827597.7', 'Spire_1606995833.5']",1.1199706542978187,0.05,2020-12-01 05:58:14
41,Spire_1606827938.3,-86.81735066436157,33.5609290007023,-0.7365974911215873,False,1,8.303882318846117,12.745244077650172,5.6710650000000005,0.655405,POINT (-86.81735066436157 33.5609290007023),"['Spire_1606827938.3', 'Spire_1606827956.8']",0.19956019378046427,0.05,2020-12-01 06:05:38
42,Spire_1606827974.2,-86.81891747086306,33.56053018633649,-1.1969632985026408,True,2,0.0,23.33791892403995,2.742693750000001,0.33037687500000035,POINT (-86.81891747086306 33.56053018633649),"['Spire_1606827974.2', 'Spire_1606828015.3', 'Spire_1606995644.5', 'Spire_1606995665.1']",0.10751778846984883,0.05,2020-12-01 06:06:14
43,Spire_1606828024.5,-86.81873261168074,33.56133665803712,1.2728515111355294,True,2,10.390183113834167,19.9307191850997,43.62345416666667,3.5886966666666673,POINT (-86.81873261168074 33.56133665803712),"['Spire_1606828024.5', 'Spire_1606828040.1', 'Spire_1606995616.8']",2.9679535401689767,0.05,2020-12-01 06:07:04
44,Spire_1606828093.3,-86.81683183120809,33.55683528817179,0.5343653769473037,False,1,17.461730396656097,17.461730396656097,1.724125,1.7063650000000004,POINT (-86.81683183120809 33.55683528817179),['Spire_1606828093.3'],1.100520987924965,0.05,2020-12-01 06:08:13
45,Spire_1606828122.2,-86.81635031354034,33.55567104102125,0.545945632820893,False,1,29.29410040297057,29.29410040297057,2.4880274999999994,1.7262400000000002,POINT (-86.81635031354034 33.55567104102125),['Spire_1606828122.2'],1.1177756837638628,0.05,2020-12-01 06:08:42
46,Spire_1606828165.1,-86.815597756204,33.55359476207841,0.5753224224421436,False,1,1.3285047535579686,19.31752980029508,2.6949824999999996,1.7781525000000002,POINT (-86.815597756204 33.55359476207841),"['Spire_1606828165.1', 'Spire_1606828259.7']",1.1627707794282698,0.05,2020-12-01 06:09:25
47,Spire_1606828192.7,-86.8150902813081,33.552855846963176,0.5602568445306679,True,2,12.847386764114885,19.45191538165982,5.759129999999999,1.7511412499999996,POINT (-86.8150902813081 33.55285584696318),"['Spire_1606828192.7', 'Spire_1606995861.7']",1.1394737416901166,0.05,2020-12-01 06:09:52
48,Spire_1606828272.4,-86.81684150712974,33.553133848333204,-0.4372908381171501,True,2,0.8483505728220085,9.477662440826473,3.237613916666667,0.9329958333333331,POINT (-86.81684150712974 33.5531338483332),"['Spire_1606828272.4', 'Spire_1606828450.5', 'Spire_1606998173.3']",0.29833206838538706,0.05,2020-12-01 06:11:12
49,Spire_1606828272.4,-86.81684150712974,33.553133848333204,-0.4372908381171501,True,3,0.8483505728220085,9.477662440826473,3.237613916666667,0.9329958333333331,POINT (-86.81684150712974 33.5531338483332),"['Spire_1606828272.4', 'Spire_1606828450.5', 'Spire_1606998173.3']",0.29833206838538706,0.05,2020-12-01 06:11:12
50,Spire_1606828293.5,-86.81633273111646,33.553357494591296,0.5714356572407221,False,1,8.724513608883553,8.724513608883553,-0.4875750000000005,1.7708075,POINT (-86.81633273111646 33.5533574945913),['Spire_1606828293.5'],1.156715177057753,0.05,2020-12-01 06:11:33
51,Spire_1606828360.2,-86.81366248649428,33.55213448631638,-1.0329068273004938,True,2,4.263050987634584,8.551530868083862,1.8561750000000008,0.3586524999999998,POINT (-86.81366248649428 33.55213448631638),"['Spire_1606828360.2', 'Spire_1606925582.9']",0.13402833879737264,0.05,2020-12-01 06:12:40
52,Spire_1606828709.8,-86.81806946737534,33.55945849251473,0.3439708374234128,False,1,10.756464640207298,10.756464640207298,17.673254999999994,1.4105374999999998,POINT (-86.81806946737534 33.55945849251473),['Spire_1606828709.8'],0.8521488505281867,0.05,2020-12-01 06:18:29
53,Spire_1606828854.4,-86.82237980633504,33.55801878909686,-0.3824069716698947,True,3,0.0,17.884783841927494,1.5494940000000006,0.9313599999999997,POINT (-86.82237980633504 33.55801878909686),"['Spire_1606828854.4', 'Spire_1606829287.7', 'Spire_1606829344.7', 'Spire_1606909973.2', 'Spire_1606909973.2']",0.3211597536041216,0.05,2020-12-01 06:20:54
54,Spire_1606828854.4,-86.82237980633504,33.55801878909686,-0.3824069716698947,True,2,0.0,17.884783841927494,1.5494940000000006,0.9313599999999997,POINT (-86.82237980633504 33.55801878909686),"['Spire_1606828854.4', 'Spire_1606829287.7', 'Spire_1606829344.7', 'Spire_1606909973.2', 'Spire_1606909973.2']",0.3211597536041216,0.05,2020-12-01 06:20:54
55,Spire_1606829270.3,-86.82165827939971,33.558944852941366,-1.48082634170155,True,2,0.0,1.3234472040093692,1.7160374999999988,0.22758374999999997,POINT (-86.82165827939971 33.55894485294137),"['Spire_1606829270.3', 'Spire_1606993771.8']",0.07342849812840502,0.05,2020-12-01 06:27:50
56,Spire_1606829295.9,-86.82335251469365,33.55789114570609,-0.48979251628755044,True,2,1.1906976472241793,16.151999504803353,3.0064912500000007,0.9540424999999998,POINT (-86.82335251469365 33.55789114570609),"['Spire_1606829295.9', 'Spire_1606909402.5']",0.2780152472334378,0.05,2020-12-01 06:28:15
57,Spire_1606829396.6,-86.82157066951578,33.55630580653403,-0.6788711884951086,True,5,0.0,20.352438252600265,4.54171386111111,0.588517777777778,POINT (-86.82157066951578 33.55630580653403),"['Spire_1606829396.6', 'Spire_1606829446.7', 'Spire_1606829475.4', 'Spire_1606834747.1', 'Spire_1606909647.6', 'Spire_1606994098.7', 'Spire_1606994393.9', 'Spire_1606996605.7', 'Spire_1606996772.6']",0.21565199047434497,0.05,2020-12-01 06:29:56
58,Spire_1606829597.6,-86.81887326180266,33.54990446170126,-0.24486306647407535,True,3,0.0,17.883277856612374,14.416523999999995,0.9767452500000001,POINT (-86.81887326180266 33.54990446170126),"['Spire_1606829597.6', 'Spire_1606909730.6', 'Spire_1606909849.3', 'Spire_1606998897.1']",0.38633945701790784,0.05,2020-12-01 06:33:17
59,Spire_1606829597.6,-86.81887326180266,33.54990446170126,-0.24486306647407535,True,5,0.0,17.883277856612374,14.416523999999995,0.9767452500000001,POINT (-86.81887326180266 33.54990446170126),"['Spire_1606829597.6', 'Spire_1606909730.6', 'Spire_1606909849.3', 'Spire_1606998897.1']",0.38633945701790784,0.05,2020-12-01 06:33:17
60,Spire_1606829597.6,-86.81887326180266,33.54990446170126,-0.24486306647407535,True,4,0.0,17.883277856612374,14.416523999999995,0.9767452500000001,POINT (-86.81887326180266 33.54990446170126),"['Spire_1606829597.6', 'Spire_1606909730.6', 'Spire_1606909849.3', 'Spire_1606998897.1']",0.38633945701790784,0.05,2020-12-01 06:33:17
61,Spire_1606829615.2,-86.81881254804036,33.54977552012095,0.1779805535689281,True,4,11.177569921520858,11.304793918495667,11.781904875,1.2388787499999998,POINT (-86.81881254804036 33.54977552012095),"['Spire_1606829615.2', 'Spire_1606829691.9', 'Spire_1606834624.9', 'Spire_1606909750.5', 'Spire_1606909828.9', 'Spire_1606994208.4', 'Spire_1606994268.8']",0.681821820979142,0.05,2020-12-01 06:33:35
62,Spire_1606829784.1,-86.81945610294179,33.54753539837214,-0.25591932841788295,False,1,17.883744157659464,30.247731939779488,9.652568750000002,0.8248862500000003,POINT (-86.81945610294179 33.54753539837214),"['Spire_1606829784.1', 'Spire_1606829870.4']",0.380643530862999,0.05,2020-12-01 06:36:24
63,Spire_1606833699.9,-86.81956542294753,33.55603312269016,0.689374628448706,False,1,0.0,8.413724501868247,2.518248928571428,1.9925939285714287,POINT (-86.81956542294753 33.55603312269016),"['Spire_1606833699.9', 'Spire_1606833719.4', 'Spire_1606833799.2', 'Spire_1606833808.5', 'Spire_1606833831.3', 'Spire_1606833843.3', 'Spire_1606833867.8']",1.355302300031868,0.05,2020-12-01 07:41:39
64,Spire_1606834886.2,-86.82322581771673,33.55264930380329,0.6063725937151344,False,1,1.2151918622769724,1.2151918622769724,1.1404099999999993,1.8337675,POINT (-86.82322581771673 33.55264930380329),['Spire_1606834886.2'],1.2122993455604125,0.05,2020-12-01 08:01:26
65,Spire_1606834893.4,-86.8229098372163,33.55192037688641,0.6291738330150202,False,1,21.00479461158586,21.00479461158586,3.7220699999999995,1.8760599999999998,POINT (-86.8229098372163 33.55192037688641),['Spire_1606834893.4'],1.250008353210998,0.05,2020-12-01 08:01:33
66,Spire_1606834936.4,-86.8223568402997,33.55058092634746,0.6897141855167254,False,1,0.0,20.72302954355101,3.9256650000000004,1.9931831250000003,POINT (-86.8223568402997 33.55058092634746),"['Spire_1606834936.4', 'Spire_1606834957.1', 'Spire_1606834964.2', 'Spire_1606834991.1']",1.3559206812469693,0.05,2020-12-01 08:02:16
67,Spire_1606835246.5,-86.82509240519188,33.55631007352511,0.5124253435317455,False,1,10.50160761392357,10.50160761392357,2.5863749999999994,1.6693350000000005,POINT (-86.82509240519188 33.55631007352511),['Spire_1606835246.5'],1.0685571205131676,0.05,2020-12-01 08:07:26
68,Spire_1606835271.8,-86.82618840318618,33.55589750990189,-0.6911937939875747,True,4,0.5905295915571179,27.76721774449735,2.7721667000000005,0.7264700000000002,POINT (-86.82618840318618 33.55589750990189),"['Spire_1606835271.8', 'Spire_1606922432.7', 'Spire_1606923384.2', 'Spire_1606923779.7', 'Spire_1606923787.9']",0.21211140948000623,0.05,2020-12-01 08:07:51
69,Spire_1606835358.3,-86.8246499072934,33.552181533380285,-1.654618349514643,False,1,1.8297993607520602,1.8297993607520602,1.555485000000001,0.1911649999999998,POINT (-86.82464990729341 33.55218153338028),['Spire_1606835358.3'],0.05813909660401746,0.05,2020-12-01 08:09:18
70,Spire_1606836107.6,-86.82846920023586,33.5563682647542,0.5387225187605057,False,1,0.14232552742332594,4.561438047994519,1.4543341666666663,1.7138350000000002,POINT (-86.82846920023586 33.5563682647542),"['Spire_1606836107.6', 'Spire_1606836122.1', 'Spire_1606836178.4']",1.1069816939316885,0.05,2020-12-01 08:21:47
71,Spire_1606836612.3,-86.82814984207576,33.552817008524286,0.0343112645076428,True,2,0.0,22.58963243045633,2.3466681250000003,1.44513375,POINT (-86.82814984207576 33.55281700852429),"['Spire_1606836612.3', 'Spire_1606836903.8', 'Spire_1606925011.8', 'Spire_1606925148.5']",0.5621460753239814,0.05,2020-12-01 08:30:12
72,Spire_1606837048.7,-86.82992125657788,33.55489184465662,0.5497501392109075,False,1,11.243648731180915,11.243648731180915,1.9757200000000017,1.7328199999999998,POINT (-86.82992125657788 33.55489184465662),['Spire_1606837048.7'],1.1235032691082876,0.05,2020-12-01 08:37:28
73,Spire_1606908380.2,-86.8228225708,33.5653648376,-1.5684759277129319,False,1,0.0,0.0,0.7019999999999982,0.20836249999999976,POINT (-86.8228225708 33.5653648376),['Spire_1606908380.2'],0.06527198134961588,0.05,2020-12-02 04:26:20
74,Spire_1606908918.3,-86.82382205735735,33.563137233736555,-1.5836727045480707,False,1,0.9690440296603668,0.9690440296603668,-1.112415,0.20522000000000065,POINT (-86.82382205735735 33.56313723373655),['Spire_1606908918.3'],0.06395293232646414,0.05,2020-12-02 04:35:18
75,Spire_1606909113.2,-86.82106922351583,33.56095620415781,-1.6928195213731532,False,1,7.685091495157013,7.685091495157013,1.8544525000000005,0.18399999999999966,POINT (-86.82106922351583 33.56095620415781),['Spire_1606909113.2'],0.05523067776725628,0.05,2020-12-02 04:38:33
76,Spire_1606909127.5,-86.82172393799999,33.5603637695,-1.709258247716311,False,1,0.0,0.0,-1.1824,0.18100000000000005,POINT (-86.82172393799999 33.5603637695),['Spire_1606909127.5'],0.054024336519026474,0.05,2020-12-02 04:38:47
77,Spire_1606909657.8,-86.8211593628,33.555316925,-1.6308403186945355,False,1,0.0,0.0,0.9573549999999996,0.1957650000000002,POINT (-86.8211593628 33.555316925),['Spire_1606909657.8'],0.06002625076221778,0.05,2020-12-02 04:47:37
78,Spire_1606909664.4,-86.82077754549474,33.55442134957282,-1.6231555529045745,True,2,0.0,0.0,0.9726425000000001,0.19797374999999984,POINT (-86.82077754549474 33.55442134957282),"['Spire_1606909664.4', 'Spire_1606922826.2']",0.060649158668980636,0.05,2020-12-02 04:47:44
79,Spire_1606909877.3,-86.81983743522318,33.552313217224075,0.5741046020123429,True,3,21.152736314096547,21.152736314096547,1.4299850000000007,1.7755400000000001,POINT (-86.81983743522318 33.55231321722408),"['Spire_1606909877.3', 'Spire_1606994156.2', 'Spire_1606994313.2', 'Spire_1606999109.2', 'Spire_1606999236.4']",1.160870005645865,0.05,2020-12-02 04:51:17
80,Spire_1606909900.5,-86.82023985500426,33.553289996883194,0.5286085658114905,False,1,17.07943574899263,17.07943574899263,1.5104800000000005,1.69657,POINT (-86.82023985500426 33.55328999688319),['Spire_1606909900.5'],1.0920426580527973,0.05,2020-12-02 04:51:40
81,Spire_1606910231.5,-86.81505368187437,33.54589990249773,-1.3232008307019716,True,2,0.0,10.740638102719602,2.786751249999999,0.26987000000000005,POINT (-86.81505368187437 33.54589990249773),"['Spire_1606910231.5', 'Spire_1606910532.9']",0.09074629636912085,0.05,2020-12-02 04:57:11
82,Spire_1606918378.3,-86.79954807492891,33.59842585160792,0.47306456479902753,False,1,17.180303290616227,17.180303290616227,4.205275,1.604905,POINT (-86.79954807492891 33.59842585160792),['Spire_1606918378.3'],1.0135222348832627,0.05,2020-12-02 07:12:58
83,Spire_1606918392.8,-86.7991570055337,33.59935262488266,0.5458500447878627,False,1,28.65902832969119,28.65902832969119,19.66845,1.7260750000000002,POINT (-86.7991570055337 33.59935262488266),['Spire_1606918392.8'],1.1176321551212083,0.05,2020-12-02 07:13:12
