,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
0,Spire_1606822043.8,-86.82347869870001,33.564609527600005,False,1,0.0,1.297902500000001,1.26605,0.05,2020-12-01 04:27:23,POINT (-86.82347869870001 33.56460952760001),True,P3,1,P31
1,Spire_1606822225.4,-86.82290811492575,33.56025588778941,True,4,0.9921803362196222,0.3427774999999993,0.2373862499999999,0.05,2020-12-01 04:30:25,POINT (-86.82290811492575 33.56025588778941),True,P3,2,P32
2,Spire_1606822296.8,-86.82344574460697,33.55922445755086,True,2,0.0,14.978985000000002,1.10182625,0.05,2020-12-01 04:31:36,POINT (-86.82344574460697 33.55922445755086),True,P3,3,P33
3,Spire_1606822390.5,-86.82801521952089,33.55579578483037,True,2,13.553140658036444,2.1243233333333342,1.7515833333333335,0.05,2020-12-01 04:33:10,POINT (-86.82801521952089 33.55579578483037),True,P3,4,P34
4,Spire_1606822410.5,-86.82917169822477,33.55517626605515,True,5,17.17676992874809,1.507472272727273,1.4854811363636364,0.05,2020-12-01 04:33:30,POINT (-86.82917169822477 33.55517626605515),True,P3,5,P35
5,Spire_1606822431.5,-86.83043999935049,33.554737212651894,False,1,15.130548737916325,2.0544100000000007,1.84619,0.05,2020-12-01 04:33:51,POINT (-86.83043999935049 33.55473721265189),True,P3,6,P36
6,Spire_1606822551.4,-86.8219807772686,33.55724312327471,True,3,6.669670585093923,2.2163343333333327,0.77455,0.05,2020-12-01 04:35:51,POINT (-86.82198077726861 33.55724312327471),True,P3,7,P37
7,Spire_1606822616.3,-86.8205857218778,33.558262979623244,True,2,26.56799417382463,3.554740000000001,0.96209625,0.05,2020-12-01 04:36:56,POINT (-86.8205857218778 33.55826297962324),True,P3,8,P38
8,Spire_1606822634.8,-86.81989648509511,33.55958980203196,True,2,3.586040610533775,-2.172373750000001,0.5077049999999999,0.05,2020-12-01 04:37:14,POINT (-86.81989648509511 33.55958980203196),True,P3,9,P39
9,Spire_1606822732.1,-86.81694388534018,33.55209407590402,True,7,16.682522641810436,43.795459444444454,4.007999999999999,0.05,2020-12-01 04:38:52,POINT (-86.81694388534018 33.55209407590402),True,P3,10,P310
10,Spire_1606822747.4,-86.81606153848006,33.551264637004785,True,3,17.433264613901457,2.1778406250000004,1.090369375,0.05,2020-12-01 04:39:07,POINT (-86.81606153848006 33.55126463700478),True,P3,11,P311
11,Spire_1606823588.4,-86.82122271978226,33.55192201255019,True,3,21.716872624244466,5.2666483333333325,0.6479991666666667,0.05,2020-12-01 04:53:08,POINT (-86.82122271978226 33.55192201255019),True,P3,12,P312
12,Spire_1606823607.9,-86.81985066756492,33.5524056539276,True,6,21.7367599513132,11.80244465625,1.3021634375,0.05,2020-12-01 04:53:27,POINT (-86.81985066756492 33.5524056539276),True,P3,13,P313
13,Spire_1606823630.4,-86.81842130787795,33.55271296150078,False,1,12.610650796407688,0.3162549999999999,1.5387475000000002,0.05,2020-12-01 04:53:50,POINT (-86.81842130787795 33.55271296150078),True,P3,14,P314
14,Spire_1606823669.4,-86.8176818466564,33.55278215757938,False,1,6.0347624860421165,2.110545,1.7342799999999996,0.05,2020-12-01 04:54:29,POINT (-86.8176818466564 33.55278215757938),True,P3,15,P315
15,Spire_1606823925.7,-86.82047250913357,33.55102980040753,False,1,15.027439955879608,19.858101250000004,1.9239475,0.05,2020-12-01 04:58:45,POINT (-86.82047250913357 33.55102980040753),True,P3,16,P316
16,Spire_1606823994.7,-86.82672530797551,33.54928447260381,True,2,0.0,-2.3585125,0.5240749999999998,0.05,2020-12-01 04:59:54,POINT (-86.82672530797551 33.54928447260381),True,P3,17,P317
17,Spire_1606824004.1,-86.82791077851473,33.548790153952105,True,5,16.28246395002888,2.0489372,0.26786550000000003,0.05,2020-12-01 05:00:04,POINT (-86.82791077851473 33.5487901539521),True,P3,18,P318
18,Spire_1606824179.3,-86.81942809639057,33.55133530503303,True,3,24.682307613866385,1.2144900000000003,1.4794135000000002,0.05,2020-12-01 05:02:59,POINT (-86.81942809639057 33.55133530503303),True,P3,19,P319
19,Spire_1606824200.8,-86.8181775107284,33.5516882348748,False,1,17.170619157026614,3.6047949999999993,1.7474,0.05,2020-12-01 05:03:20,POINT (-86.8181775107284 33.5516882348748),True,P3,20,P320
20,Spire_1606824424.8,-86.82044597501452,33.54996837192732,False,1,4.568829560176361,-0.6375237499999993,1.72374875,0.05,2020-12-01 05:07:04,POINT (-86.82044597501452 33.54996837192732),True,P3,21,P321
21,Spire_1606824700.8,-86.82646031369848,33.54822917198244,True,2,19.4460190939494,3.6665400000000004,0.7173775000000003,0.05,2020-12-01 05:11:40,POINT (-86.82646031369848 33.54822917198244),True,P3,22,P322
22,Spire_1606824952.3,-86.82774164663591,33.54816654035059,True,4,19.70678773841339,5.432782499999999,1.380615,0.05,2020-12-01 05:15:52,POINT (-86.82774164663591 33.54816654035059),True,P3,23,P323
23,Spire_1606824971.4,-86.82843103304535,33.54976998611369,True,3,8.192930660530394,2.667912499999999,0.8807256250000002,0.05,2020-12-01 05:16:11,POINT (-86.82843103304535 33.54976998611369),True,P3,24,P324
24,Spire_1606825212.4,-86.81602451195904,33.55459582370884,True,3,21.795062150609727,1.7045283333333334,0.7682975000000001,0.05,2020-12-01 05:20:12,POINT (-86.81602451195904 33.55459582370884),True,P3,25,P325
