,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
10,Spire_1606823550.4,-86.8230301476883,33.55138177311904,False,1,24.158017483829713,1.0822119999999993,1.6417839999999997,0.05,2020-12-01 04:52:30,POINT (-86.8230301476883 33.55138177311904),True,P3,11,P311
11,Spire_1606823588.4,-86.82122249840998,33.55192183155889,True,3,21.716872624244466,5.175089666666668,0.6455293333333336,0.05,2020-12-01 04:53:08,POINT (-86.82122249840998 33.55192183155889),True,P3,12,P312
12,Spire_1606823607.9,-86.81990031059271,33.55238564059069,True,6,21.7367599513132,9.968661066666668,1.238740888888889,0.05,2020-12-01 04:53:27,POINT (-86.81990031059271 33.55238564059069),True,P3,13,P313
13,Spire_1606823688.9,-86.81807721090296,33.55269383750032,False,1,4.711790553096242,1.828374,1.6720079999999995,0.05,2020-12-01 04:54:48,POINT (-86.81807721090296 33.55269383750032),True,P3,14,P314
14,Spire_1606823925.7,-86.82050111392306,33.55103108178608,False,1,15.027439955879608,19.509870000000003,1.1208255000000005,0.05,2020-12-01 04:58:45,POINT (-86.82050111392306 33.55103108178608),True,P3,15,P315
15,Spire_1606823994.7,-86.82685089110001,33.5491714478,False,1,0.0,0.28413800000000045,0.18376800000000013,0.05,2020-12-01 04:59:54,POINT (-86.82685089110001 33.5491714478),True,P3,16,P316
16,Spire_1606824004.1,-86.8279057697488,33.548541057475944,True,5,19.70678773841339,2.69937825,0.4637991250000004,0.05,2020-12-01 05:00:04,POINT (-86.8279057697488 33.54854105747594),True,P3,17,P317
17,Spire_1606824181.3,-86.81929844432324,33.551352048860345,True,3,24.682307613866385,0.5194517500000007,1.0507252500000004,0.05,2020-12-01 05:03:01,POINT (-86.81929844432324 33.55135204886034),True,P3,18,P318
18,Spire_1606824200.8,-86.81818420372619,33.551687069479684,False,1,10.608747200077556,3.0745319999999987,1.6951980000000002,0.05,2020-12-01 05:03:20,POINT (-86.81818420372619 33.55168706947968),True,P3,19,P319
19,Spire_1606824409.5,-86.8192274363343,33.55032170183553,True,6,26.125215414670176,29.26323733333333,0.7253683333333344,0.05,2020-12-01 05:06:49,POINT (-86.8192274363343 33.55032170183553),True,P3,20,P320
20,Spire_1606824424.8,-86.8204469226118,33.54996807303454,False,1,4.568829560176361,-2.7315715,1.6074989999999998,0.05,2020-12-01 05:07:04,POINT (-86.82044692261179 33.54996807303454),True,P3,21,P321
21,Spire_1606824700.8,-86.82638227539665,33.548280039435,True,2,19.4460190939494,4.114424999999999,0.4439612500000002,0.05,2020-12-01 05:11:40,POINT (-86.82638227539665 33.548280039435),True,P3,22,P322
22,Spire_1606824972.5,-86.82838683061712,33.54978172666413,True,2,3.0976260419222634,-0.7214800000000002,0.26299166666666657,0.05,2020-12-01 05:16:12,POINT (-86.82838683061712 33.54978172666413),True,P3,23,P323
23,Spire_1606825212.4,-86.81607177750357,33.554882141446285,True,4,4.069952326606867,1.7118399999999996,0.7273550000000008,0.05,2020-12-01 05:20:12,POINT (-86.81607177750357 33.55488214144629),True,P3,24,P324
24,Spire_1606826197.3,-86.82260828168529,33.55481994277838,False,1,15.837510567626135,6.4784766666666656,1.3966546666666677,0.05,2020-12-01 05:36:37,POINT (-86.82260828168529 33.55481994277838),True,P3,25,P325
25,Spire_1606826423.6,-86.81857309162154,33.55599155731843,False,1,16.363186720291093,1.1287940000000003,1.6378359999999996,0.05,2020-12-01 05:40:23,POINT (-86.81857309162154 33.55599155731843),True,P3,26,P326
26,Spire_1606826495.4,-86.81408755532739,33.558474583808824,True,3,14.740738622178625,1.9554655500000009,0.3045867499999999,0.05,2020-12-01 05:41:35,POINT (-86.81408755532739 33.55847458380882),True,P3,27,P327
27,Spire_1606826740.3,-86.81271968276022,33.55889103191281,True,2,27.77176115060534,25.004200000000004,2.4384760000000005,0.05,2020-12-01 05:45:40,POINT (-86.81271968276022 33.55889103191281),True,P3,28,P328
28,Spire_1606827002.3,-86.82713330200941,33.554621388599024,False,1,0.8104105663187724,2.0069755,0.3815445000000006,0.05,2020-12-01 05:50:02,POINT (-86.82713330200941 33.55462138859902),True,P3,29,P329
29,Spire_1606827134.4,-86.8201414284798,33.55660629633152,True,4,8.181306842986316,1.86992,0.24214319999999995,0.05,2020-12-01 05:52:14,POINT (-86.8201414284798 33.55660629633152),True,P3,30,P330
