,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
0,Spire_filter_1606822031.4,-86.82377400292721,33.56399260606699,True,3,0.6673215135397079,0.13021959999999974,0.17620239999999993,0.05,2020-12-01 04:27:11,POINT (-86.82377400292721 33.56399260606699),True,P3,1,P3L1
1,Spire_filter_1606822132.9,-86.82359313959999,33.5644302368,True,3,0.0,0.27374399999999977,0.0912360000000001,0.05,2020-12-01 04:28:52,POINT (-86.82359313959999 33.5644302368),True,P3,2,P3L2
2,Spire_filter_1606822232.5,-86.8232344629693,33.559362952028806,True,2,20.040533916296013,0.9249093333333338,0.21647266666666667,0.05,2020-12-01 04:30:32,POINT (-86.8232344629693 33.55936295202881),True,P3,3,P3L3
3,Spire_filter_1606822340.2,-86.82321345745761,33.556851746785185,True,4,12.079282145411096,0.6972954999999996,0.2886885,0.05,2020-12-01 04:32:20,POINT (-86.82321345745761 33.55685174678518),True,P3,4,P3L4
4,Spire_filter_1606822409.3,-86.82905862670574,33.555344328574854,True,11,9.506322224595248,0.9584376470588236,0.1985413529411765,0.05,2020-12-01 04:33:29,POINT (-86.82905862670574 33.55534432857485),True,P3,5,P3L5
5,Spire_filter_1606822423.3,-86.82943132275483,33.55527039493673,True,11,7.182083804920483,0.6279452000000001,0.19934880000000005,0.05,2020-12-01 04:33:43,POINT (-86.82943132275483 33.55527039493673),True,P3,6,P3L6
6,Spire_filter_1606822477.7,-86.82772944224801,33.55557349743136,True,8,2.1248162968004642,4.7249115999999995,0.15836750000000005,0.05,2020-12-01 04:34:37,POINT (-86.82772944224801 33.55557349743136),True,P3,7,P3L7
7,Spire_filter_1606822506.4,-86.82535797220586,33.556254726463365,True,3,0.8094055935944944,0.8006089999999997,0.311156,0.05,2020-12-01 04:35:06,POINT (-86.82535797220586 33.55625472646337),True,P3,8,P3L8
8,Spire_filter_1606822547.3,-86.82154885216892,33.55641975516689,True,10,19.92910042371831,1.9331747777777777,0.2654855555555556,0.05,2020-12-01 04:35:47,POINT (-86.82154885216892 33.55641975516689),True,P3,9,P3L9
9,Spire_filter_1606822669.6,-86.81892417864132,33.55798095510241,True,3,21.94356928474188,1.0445413333333349,0.1939413333333333,0.05,2020-12-01 04:37:49,POINT (-86.81892417864132 33.55798095510241),True,P3,10,P3L10
