,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
0,Spire_filter_1606822031.4,-86.82383447930782,33.563830197653004,-1.4518196938022498,True,2,0.4095468041131287,5.034050082529843,0.4841899999999999,0.23491333333333345,POINT (-86.82383447930782 33.563830197653),"['Spire_filter_1606822031.4', 'Spire_filter_1606822148.3', 'Spire_filter_1606909019.2']",0.07634632617738644,0.05,2020-12-01 04:27:11
1,Spire_filter_1606822060.2,-86.82254684821736,33.56559854509978,-1.1775817274757012,True,2,0.8073680252081106,5.691133365586173,1.0485550000000003,0.31785500000000005,POINT (-86.82254684821736 33.56559854509978),"['Spire_filter_1606822060.2', 'Spire_filter_1606822092.0', 'Spire_filter_1606908991.2']",0.11035403378851767,0.05,2020-12-01 04:27:40
2,Spire_filter_1606822232.5,-86.82325409893686,33.55937942383481,-1.1890770728878237,True,2,2.021046103188473,20.040533916296013,1.2533487499999996,0.33592374999999997,POINT (-86.82325409893686 33.55937942383481),"['Spire_filter_1606822232.5', 'Spire_filter_1606829197.4']",0.108662933207131,0.05,2020-12-01 04:30:32
3,Spire_filter_1606822328.9,-86.82329765330067,33.556916282890064,-1.69742937384536,True,2,4.575531094440684,11.787999264671502,1.0276825000000005,0.2218812499999999,POINT (-86.82329765330067 33.55691628289006),"['Spire_filter_1606822328.9', 'Spire_filter_1606834782.8']",0.05488969565378184,0.05,2020-12-01 04:32:08
4,Spire_filter_1606822375.1,-86.82693354725983,33.555764514550056,-1.809841976778819,False,1,11.270374595095616,11.270374595095616,0.14318999999999993,0.16368000000000027,POINT (-86.82693354725983 33.55576451455006),['Spire_filter_1606822375.1'],0.047196018080875306,0.05,2020-12-01 04:32:55
5,Spire_filter_1606822409.3,-86.82921926018562,33.5551448882305,-1.3927655809713537,True,2,8.868468580836009e-06,11.512788525661886,0.9046681250000002,0.25510390625,POINT (-86.82921926018562 33.5551448882305),"['Spire_filter_1606822409.3', 'Spire_filter_1606836268.5', 'Spire_filter_1606836429.7']",0.08264991069563908,0.05,2020-12-01 04:33:29
6,Spire_filter_1606822409.3,-86.82921926018562,33.5551448882305,-1.3927655809713537,True,4,8.868468580836009e-06,11.512788525661886,0.9046681250000002,0.25510390625,POINT (-86.82921926018562 33.5551448882305),"['Spire_filter_1606822409.3', 'Spire_filter_1606836268.5', 'Spire_filter_1606836429.7']",0.08264991069563908,0.05,2020-12-01 04:33:29
7,Spire_filter_1606822409.3,-86.82921926018562,33.5551448882305,-1.3927655809713537,True,6,8.868468580836009e-06,11.512788525661886,0.9046681250000002,0.25510390625,POINT (-86.82921926018562 33.5551448882305),"['Spire_filter_1606822409.3', 'Spire_filter_1606836268.5', 'Spire_filter_1606836429.7']",0.08264991069563908,0.05,2020-12-01 04:33:29
8,Spire_filter_1606822423.3,-86.82955771310687,33.555434196973216,-1.26324520817128,True,3,0.6563547807693073,7.182083804920483,1.3181287499999994,0.2955793749999999,POINT (-86.82955771310687 33.55543419697322),"['Spire_filter_1606822423.3', 'Spire_filter_1606822457.1', 'Spire_filter_1606836295.1', 'Spire_filter_1606836340.2', 'Spire_filter_1606836394.7', 'Spire_filter_1606836409.5', 'Spire_filter_1606836514.8', 'Spire_filter_1606836562.1', 'Spire_filter_1606836568.2', 'Spire_filter_1606837013.7', 'Spire_filter_1606837030.1', 'Spire_filter_1606837047.7']",0.09835787262829337,0.05,2020-12-01 04:33:43
9,Spire_filter_1606822423.3,-86.82955771310687,33.555434196973216,-1.26324520817128,True,5,0.6563547807693073,7.182083804920483,1.3181287499999994,0.2955793749999999,POINT (-86.82955771310687 33.55543419697322),"['Spire_filter_1606822423.3', 'Spire_filter_1606822457.1', 'Spire_filter_1606836295.1', 'Spire_filter_1606836340.2', 'Spire_filter_1606836394.7', 'Spire_filter_1606836409.5', 'Spire_filter_1606836514.8', 'Spire_filter_1606836562.1', 'Spire_filter_1606836568.2', 'Spire_filter_1606837013.7', 'Spire_filter_1606837030.1', 'Spire_filter_1606837047.7']",0.09835787262829337,0.05,2020-12-01 04:33:43
