OP_NUM,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_filter_1606822031.4,1606822031.4,1606822031.4,20201201112711,1.89218,-86.8238601685,33.563720703099996,1.6545299999999998,1.7372564999999998,0.0,0.0,1.89218,7.13912,0.00219458,0.864866,6.04446,8560734,10.81434853421907,0.864866,-0.014580541785662237,2.067349486352172,0.7499999999999996,2.067400902321403,5.034050082529843,2,2,0.23765000000000014,1.0946600000000002
Spire_filter_1606822031.4,1606822031.4,1606822035.5,20201201112715,1.74068,-86.82376861569998,33.564018249499995,1.6545299999999998,1.7372564999999998,34.1558074381501,2.942522810796637,1.74068,6.74034,0.00215261,0.89636,6.04446,8560734,15.848398616748913,0.89636,0.08190921488691517,2.615246789249959,0.8613333333333328,2.6165291682237397,5.034050082529843,2,2,0.08615000000000017,0.6958799999999998
Spire_filter_1606822060.2,1606822060.2,1606822060.2,20201201112740,1.88431,-86.82280731200001,33.5653800964,1.566245,1.64455725,0.0,0.0,1.88431,6.780889999999999,0.0019554999999999998,0.972914,5.8066749999999985,8560735,16.09618443284013,0.972914,-1.1972217823073974,3.6773423653112713,0.7559999999999999,3.8673229588107048,5.691133365586172,4,2,0.3180649999999998,0.9742150000000009
Spire_filter_1606822060.2,1606822060.2,1606822063.3,20201201112743,1.9340000000000002,-86.8226547241,33.5655136108,1.566245,1.64455725,20.50087239944097,7.539298329256415,1.9340000000000002,7.25203,0.0019029,0.978241,5.8066749999999985,8560735,13.097013299465676,0.978241,-1.346212498380862,3.5752237703899743,0.6936666666666665,3.820276573647299,5.691133365586172,4,2,0.36775500000000005,1.445355000000002
Spire_filter_1606822060.2,1606822060.2,1606822064.3,20201201112744,1.90655,-86.8226013184,33.5655555725,1.566245,1.64455725,27.302039724213113,9.853769575713,1.90655,7.22205,0.00186388,0.977404,5.8066749999999985,8560735,12.300518480352324,0.977404,-1.3953409396757488,3.4282788294957425,0.6596666666666665,3.701360840380723,5.691133365586172,4,2,0.34030499999999986,1.4153750000000018
Spire_filter_1606822060.2,1606822060.2,1606822065.3,20201201112745,1.8626,-86.82256317139999,33.5655937195,1.566245,1.64455725,32.82334800693408,11.49003689183877,1.8626,7.15654,0.00182676,0.977038,5.8066749999999985,8560735,10.405051067253957,0.977038,-1.4579666481550215,3.3072156974760194,0.6306666666666665,3.614324614193388,5.691133365586172,4,2,0.2963549999999999,1.3498650000000012
Spire_filter_1606822092.0,1606822092.0,1606822092.0,20201201112812,1.92173,-86.8223342896,33.5657691956,1.54929,1.6267545,0.0,0.0,1.92173,6.53005,0.00181677,0.9667120000000001,5.3113800000000015,8560736,6.801149833907517,0.9667120000000001,-0.5435586550901075,-0.028489865926117082,0.3823333333333331,0.5443047712301028,0.8073680252081106,3,2,0.3724399999999999,1.2186699999999986
Spire_filter_1606822092.0,1606822092.0,1606822094.4,20201201112814,1.8395700000000001,-86.82238769530001,33.5657272339,1.67136,1.7549279999999998,6.8011584187364145,1.144022857615652,1.8395700000000001,6.18854,0.00185241,0.9696950000000001,5.2514449999999995,8560736,7.098882090167716,0.9696950000000001,-0.2657956727510059,-0.31027294319103266,0.3689999999999997,0.4085543280025137,0.8073680252081106,3,2,0.1682100000000002,0.9370950000000002
Spire_filter_1606822092.0,1606822092.0,1606822095.7,20201201112815,1.80844,-86.8224182129,33.5657043457,1.67136,1.7549279999999998,10.6054170702503,1.6655106335651757,1.80844,5.86249,0.00191096,0.974726,5.2514449999999995,8560736,7.6085178591156275,0.974726,-0.13871759434464115,-0.4223010304754842,0.3643333333333329,0.4445005414185907,0.8073680252081106,3,2,0.1370800000000001,0.6110450000000007
Spire_filter_1606822148.3,1606822148.3,1606822148.3,20201201112908,1.9129,-86.8238754272,33.5637130737,1.6563599999999998,1.739178,0.0,0.0,1.9129,5.08374,0.00159612,0.9388139999999999,4.72583,8560738,11.2305941623533,0.9388139999999999,0.8248363140296259,-3.7036140185033735,0.504666666666667,3.794352611842591,0.6673215135397079,2,2,0.2565400000000002,0.3579099999999995
Spire_filter_1606822148.3,1606822148.3,1606822149.3,20201201112909,1.86998,-86.8238830566,33.563659668,1.6563599999999998,1.739178,5.980369634940282,1.277526561415944,1.86998,4.87716,0.00161,0.9465690000000001,4.72583,8560738,11.897915675893008,0.9465690000000001,0.7442451543802889,-3.6452881619101047,0.5040000000000003,3.720487418763904,0.6673215135397079,2,2,0.21362000000000014,0.15132999999999974
Spire_filter_1606822232.5,1606822232.5,1606822232.5,20201201113032,2.01207,-86.8231582642,33.5595817566,1.68628,1.7705939999999998,0.0,0.0,2.01207,4.20024,-1.0,0.65361,3.5247900000000003,8560741,17.213159007360506,0.65361,-1.697696251469096,-4.16786543348157,1.0723333333333345,4.500363855719083,20.040533916296017,4,2,0.32579,0.6754499999999997
