,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
58,Spire_filter_1606828075.9,-86.81745522857531,33.558310991855954,True,5,0.40062775704355147,0.7630975000000015,0.13161749999999994,0.05,2020-12-01 06:07:55,POINT (-86.81745522857531 33.55831099185595),True,P3,59,P3L59
59,Spire_filter_1606828165.1,-86.81558170159767,33.553689890541165,True,3,13.605743703266555,1.0681531250000007,0.25083375,0.05,2020-12-01 06:09:25,POINT (-86.81558170159767 33.55368989054116),True,P3,60,P3L60
60,Spire_filter_1606828200.9,-86.81510925290002,33.55274331969668,True,3,0.8483505728220085,0.9776200000000016,0.26468,0.05,2020-12-01 06:10:00,POINT (-86.81510925290002 33.55274331969668),True,P3,61,P3L61
61,Spire_filter_1606828215.3,-86.8143407235713,33.55283497245392,True,2,6.281353915586744,1.2985200000000008,0.2924000000000002,0.05,2020-12-01 06:10:15,POINT (-86.81434072357131 33.55283497245392),True,P3,62,P3L62
62,Spire_filter_1606828238.4,-86.81435693737512,33.55386771031125,True,2,16.965182980957273,0.9534468750000002,0.25310125,0.05,2020-12-01 06:10:38,POINT (-86.81435693737512 33.55386771031125),True,P3,63,P3L63
63,Spire_filter_1606828696.4,-86.81814805455306,33.559376689520384,True,2,22.38860926778129,0.9099937499999989,0.25484625000000016,0.05,2020-12-01 06:18:16,POINT (-86.81814805455306 33.55937668952038),True,P3,64,P3L64
64,Spire_filter_1606828721.6,-86.81900439727684,33.55942860963765,True,3,8.847847779562773,0.8994141666666658,0.21438583333333328,0.05,2020-12-01 06:18:41,POINT (-86.81900439727684 33.55942860963765),True,P3,65,P3L65
65,Spire_filter_1606828822.7,-86.82067038064484,33.55795366109857,True,2,16.879423446680615,1.3415549999999996,0.2449700000000001,0.05,2020-12-01 06:20:22,POINT (-86.82067038064484 33.55795366109857),True,P3,66,P3L66
66,Spire_filter_1606828869.8,-86.82236069188448,33.55812943194723,True,3,7.2845945659465405,1.27471875,0.2319258333333333,0.05,2020-12-01 06:21:09,POINT (-86.82236069188448 33.55812943194723),True,P3,67,P3L67
67,Spire_filter_1606829018.4,-86.82162458701656,33.55878261418425,True,2,0.5235090845046884,1.5198745000000005,0.2680425000000001,0.05,2020-12-01 06:23:38,POINT (-86.82162458701656 33.55878261418425),True,P3,68,P3L68
68,Spire_filter_1606829059.7,-86.82069183863541,33.56122987691024,False,1,1.2800816726219768,0.9224424999999988,0.21652499999999986,0.05,2020-12-01 06:24:19,POINT (-86.82069183863541 33.56122987691024),True,P3,69,P3L69
69,Spire_filter_1606829074.4,-86.82147273704611,33.56061252216912,False,1,0.4984785409385033,1.0772699999999986,0.21019999999999994,0.05,2020-12-01 06:24:34,POINT (-86.82147273704611 33.56061252216912),True,P3,70,P3L70
70,Spire_filter_1606829342.2,-86.82341445106495,33.55788440240759,True,2,10.457659778240911,1.1830641666666668,0.2361641666666669,0.05,2020-12-01 06:29:02,POINT (-86.82341445106495 33.55788440240759),True,P3,71,P3L71
71,Spire_filter_1606829467.2,-86.82156413450821,33.55618903890835,True,6,6.418989559275161,2.01515,0.2330725,0.05,2020-12-01 06:31:07,POINT (-86.82156413450821 33.55618903890835),True,P3,72,P3L72
72,Spire_filter_1606829515.5,-86.82083306589908,33.55452947092722,True,5,24.01458702024827,3.266843333333333,0.36465333333333344,0.05,2020-12-01 06:31:55,POINT (-86.82083306589908 33.55452947092722),True,P3,73,P3L73
73,Spire_filter_1606829623.2,-86.81850260736772,33.54895550417259,True,2,12.609495270561574,4.0407525,0.3222212500000001,0.05,2020-12-01 06:33:43,POINT (-86.81850260736772 33.54895550417259),True,P3,74,P3L74
74,Spire_filter_1606830132.7,-86.82334899899996,33.5621032715,False,1,0.0,0.7113874999999998,0.1674825000000002,0.05,2020-12-01 06:42:12,POINT (-86.82334899899996 33.5621032715),True,P3,75,P3L75
75,Spire_filter_1606835116.2,-86.8234150474118,33.55321045334905,False,1,8.784541449123731,0.8288025000000001,0.2851649999999999,0.05,2020-12-01 08:05:16,POINT (-86.8234150474118 33.55321045334905),True,P3,76,P3L76
76,Spire_filter_1606835269.3,-86.82614404817326,33.556019563779145,True,3,4.740345435809978,2.1725825000000007,0.1846350000000001,0.05,2020-12-01 08:07:49,POINT (-86.82614404817326 33.55601956377915),True,P3,77,P3L77
77,Spire_filter_1606835421.8,-86.82341975447571,33.54921595479206,False,1,5.2724110424870005,1.5208125000000008,0.4139649999999999,0.05,2020-12-01 08:10:21,POINT (-86.82341975447571 33.54921595479206),True,P3,78,P3L78
78,Spire_filter_1606835750.8,-86.82770981104203,33.55553840903092,True,7,16.627789786946433,1.2159928571428578,0.2410753571428572,0.05,2020-12-01 08:15:50,POINT (-86.82770981104203 33.55553840903092),True,P3,79,P3L79
79,Spire_filter_1606836057.5,-86.82718533923156,33.55441498370325,False,1,4.871283307706684,1.0333249999999996,0.18879499999999985,0.05,2020-12-01 08:20:57,POINT (-86.82718533923156 33.55441498370325),True,P3,80,P3L80
80,Spire_filter_1606836196.8,-86.82807056820651,33.55638205388012,True,2,1.9364198758305484,1.5070137499999996,0.263375,0.05,2020-12-01 08:23:16,POINT (-86.82807056820651 33.55638205388012),True,P3,81,P3L81
81,Spire_filter_1606836340.2,-86.83072714408854,33.55540692897545,True,2,5.2370337421017,0.4663749999999998,0.16092000000000006,0.05,2020-12-01 08:25:40,POINT (-86.83072714408854 33.55540692897545),True,P3,82,P3L82
82,Spire_filter_1606836701.4,-86.82787294273638,33.55217115596548,True,2,18.691623232009004,1.4158616666666668,0.2644250000000001,0.05,2020-12-01 08:31:41,POINT (-86.82787294273638 33.55217115596548),True,P3,83,P3L83
83,Spire_filter_1606836969.4,-86.82856269740473,33.5538349618362,False,1,9.34579076203201,0.8269575000000002,0.2826425000000001,0.05,2020-12-01 08:36:09,POINT (-86.82856269740473 33.5538349618362),True,P3,84,P3L84
84,Spire_filter_1606837083.5,-86.82985270697928,33.55367108554154,True,3,23.88855586976551,1.84939125,0.24811750000000005,0.05,2020-12-01 08:38:03,POINT (-86.82985270697928 33.55367108554154),True,P3,85,P3L85
85,Spire_filter_1606908913.2,-86.82371742689716,33.56282070588886,False,1,4.760318381681179,0.5289350000000002,0.17005999999999988,0.05,2020-12-02 04:35:13,POINT (-86.82371742689716 33.56282070588886),True,P3,86,P3L86
86,Spire_filter_1606923414.9,-86.82552274146478,33.55421400816934,False,1,10.372460883791494,6.5070475000000005,0.7080399999999993,0.05,2020-12-02 08:36:54,POINT (-86.82552274146478 33.55421400816934),True,P3,87,P3L87
87,Spire_filter_1606923924.6,-86.82627952808892,33.55161125824615,True,3,4.853355506458482,1.4471533333333326,0.36353333333333343,0.05,2020-12-02 08:45:24,POINT (-86.82627952808892 33.55161125824615),True,P3,88,P3L88
88,Spire_filter_1606924601.7,-86.8256212005974,33.550589610508894,True,3,12.193788627506432,0.994050833333334,0.2862633333333333,0.05,2020-12-02 08:56:41,POINT (-86.8256212005974 33.55058961050889),True,P3,89,P3L89
89,Spire_filter_1606924616.8,-86.82507399576004,33.54927999496604,True,3,17.326299248828565,1.5492960714285715,0.3193317857142856,0.05,2020-12-02 08:56:56,POINT (-86.82507399576004 33.54927999496604),True,P3,90,P3L90
90,Spire_filter_1606924754.6,-86.82627309401613,33.54864948797991,False,1,2.774324177372436,4.844715000000001,0.22054000000000007,0.05,2020-12-02 08:59:14,POINT (-86.82627309401613 33.54864948797991),True,P3,91,P3L91
91,Spire_filter_1606924895.9,-86.82689823875204,33.54923067677682,True,2,5.181453202296554,0.7461349999999995,0.1459212500000001,0.05,2020-12-02 09:01:35,POINT (-86.82689823875204 33.54923067677682),True,P3,92,P3L92
92,Spire_filter_1606996203.2,-86.81501294519268,33.55816233319674,False,1,20.10036955888937,1.5357299999999996,0.2265749999999997,0.05,2020-12-03 04:50:03,POINT (-86.81501294519268 33.55816233319674),True,P3,93,P3L93
93,Spire_filter_1607339749.7,-86.82486630839334,33.5519652532784,False,1,17.976396517603625,0.6199900000000005,0.20493000000000028,0.05,2020-12-07 04:15:49,POINT (-86.82486630839334 33.5519652532784),True,P3,94,P3L94
94,Spire_filter_1607341895.4,-86.81976693665241,33.559873632322976,False,1,1.3980304144170177,1.8923975000000004,0.2766899999999999,0.05,2020-12-07 04:51:35,POINT (-86.81976693665241 33.55987363232298),True,P3,95,P3L95
95,Spire_filter_1607349487.2,-86.82104334162487,33.549790184484344,False,1,5.231417097499747,0.4639500000000001,0.4028275000000001,0.05,2020-12-07 06:58:07,POINT (-86.82104334162487 33.54979018448434),True,P3,96,P3L96
96,Spire_filter_1607357179.9,-86.82307436153212,33.555788474651926,False,1,15.835379996055892,1.9155625,0.20952874999999985,0.05,2020-12-07 09:06:19,POINT (-86.82307436153212 33.55578847465193),True,P3,97,P3L97
97,Spire_filter_1607358665.5,-86.82956480341926,33.552787127789685,False,1,6.513845226952628,1.1463124999999996,0.4259149999999998,0.05,2020-12-07 09:31:05,POINT (-86.82956480341926 33.55278712778968),True,P3,98,P3L98
98,Spire_filter_1607359101.6,-86.8280933281747,33.5532199024034,False,1,2.769352115782917,0.6261224999999997,0.24186,0.05,2020-12-07 09:38:21,POINT (-86.8280933281747 33.5532199024034),True,P3,99,P3L99
99,Spire_filter_1607360421.3,-86.82279011382109,33.5516749548541,False,1,5.908017004191373,0.8927024999999986,0.3657649999999999,0.05,2020-12-07 10:00:21,POINT (-86.82279011382109 33.5516749548541),True,P3,100,P3L100
100,Spire_filter_1607362444.6,-86.8202419217161,33.558797917019795,False,1,12.615723833390222,1.6421325000000009,0.25187000000000004,0.05,2020-12-07 10:34:04,POINT (-86.8202419217161 33.5587979170198),True,P3,101,P3L101
