OBJECTID_1,FID_spireM,OBJECTID,LEAKSURVEY,LEAKSURV_1,LASTSURVEY,LEAKSURV_2,SURVEYAREA,TARGETMONT,COMMENTS,SURVEYCYCL,HCA,SHAPE_Leng,Polygon,FID_techFi,OBJECTID__,Survey_Typ,Leak_Locat,Leak_Grade,Marked_Fla,Leak_Loc_1,Probable_S,Gas_In,Surface_Ty,CGI_Test_G,CGI_Test_L,CGI_Test_P,Detected_B,Meter_Numb,Confirm_Me,House_Numb,Street,Street_2,Apt_Suite,City,Comments_1,Survey_Yea,Survey_Con,Grade_1_No,PRESSURETY,CreationDa,Creator,EditDate,Editor,NOTIFICATI,REPORTNUMB,NOTSTATUS,Work_Locat,X,Y,geometry
10,16,10,BGH 5YR 3,NA,NA,NA,NA,NA,NA,NA,N,67173.2974505,10,225,25969,5 Year,Underground,Grade 3,Yes,Service Riser,Service,<10' FRM Building,Unsurfaced,<Null>,2,<Null>,Flame Pack,BA697499,BA697499,3941,BUTLER SPRINGS WAY,<Null>,<Null>,<Null>,2% LEL,2020,Southern Cross,<Null>,<Null>,2020-07-15,Elix.Motley1,2020-07-15,Elix.Motley1,0,9200025969,<Null>,<Null>,-86.887748,33.392967,"c(-86.887748, 33.3929670000001)"
11,16,10,BGH 5YR 3,NA,NA,NA,NA,NA,NA,NA,N,67173.2974505,10,224,25939,5 Year,Underground,Grade 1,No,<Null>,Service,Foundation,Unsurfaced,47,<Null>,<Null>,Flame Pack,<Null>,<Null>,2071,ROSS PARK WAY,<Null>,<Null>,<Null>,<Null>,2020,Southern Cross,<Null>,<Null>,2020-07-14,Elix.Motley1,2020-07-14,Elix.Motley1,0,9200025939,<Null>,<Null>,-86.886429,33.39773,"c(-86.886429, 33.39773)"
12,16,10,BGH 5YR 3,NA,NA,NA,NA,NA,NA,NA,N,67173.2974505,10,213,24330,5 Year,Underground,Grade 3,No,Service,Service,<Null>,Unsurfaced,<Null>,<Null>,245,Soap,<Null>,<Null>,3718,CHALYBE WALK,<Null>,<Null>,<Null>,245 PPM,2020,Southern Cross,<Null>,<Null>,2020-06-02,leighton.landrum1,2020-06-02,leighton.landrum1,10584133,9200024330,<Null>,<Null>,-86.887479,33.399979,"c(-86.887479, 33.399979)"
