OBJECTID_1,FID_spireM,OBJECTID,LEAKSURVEY,LEAKSURV_1,LASTSURVEY,LEAKSURV_2,SURVEYAREA,TARGETMONT,COMMENTS,SURVEYCYCL,HCA,SHAPE_Leng,Polygon,FID_techFi,OBJECTID__,Survey_Typ,Leak_Locat,Leak_Grade,Marked_Fla,Leak_Loc_1,Probable_S,Gas_In,Surface_Ty,CGI_Test_G,CGI_Test_L,CGI_Test_P,Detected_B,Meter_Numb,Confirm_Me,House_Numb,Street,Street_2,Apt_Suite,City,Comments_1,Survey_Yea,Survey_Con,Grade_1_No,PRESSURETY,CreationDa,Creator,EditDate,Editor,NOTIFICATI,REPORTNUMB,NOTSTATUS,Work_Locat,X,Y,geometry
5,12,14,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,47142.777993,14,207,23884,3 Year,Underground,Grade 2,Yes,<Null>,Main,Curb,Unsurfaced,8,<Null>,<Null>,CGI,<Null>,<Null>,100,28th Ave,<Null>,<Null>,<Null>,<Null>,2020,Southern Cross,<Null>,<Null>,2020-05-12,joshua.stroud1,2020-05-12,joshua.stroud1,10582836,9200023884,<Null>,<Null>,-85.03306,32.464396,"c(-85.03306, 32.4643960000001)"
6,12,14,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,47142.777993,14,203,23422,3 Year,Underground,Grade 3,Yes,Service Cock,Service,<Null>,Unsurfaced,<Null>,<Null>,50,Soap,BA692708,BA692708,1114,16th Ave,<Null>,<Null>,Phenix City,<Null>,2020,Southern Cross,<Null>,<Null>,2020-04-28,joshua.stroud1,2020-04-28,joshua.stroud1,10582271,9200023422,<Null>,<Null>,-85.014959,32.468157,"c(-85.014959, 32.4681570000001)"
