OBJECTID_1,FID_spireM,OBJECTID,LEAKSURVEY,LEAKSURV_1,LASTSURVEY,LEAKSURV_2,SURVEYAREA,TARGETMONT,COMMENTS,SURVEYCYCL,HCA,SHAPE_Leng,Polygon,FID_techFi,OBJECTID__,Survey_Typ,Leak_Locat,Leak_Grade,Marked_Fla,Leak_Loc_1,Probable_S,Gas_In,Surface_Ty,CGI_Test_G,CGI_Test_L,CGI_Test_P,Detected_B,Meter_Numb,Confirm_Me,House_Numb,Street,Street_2,Apt_Suite,City,Comments_1,Survey_Yea,Survey_Con,Grade_1_No,PRESSURETY,CreationDa,Creator,EditDate,Editor,NOTIFICATI,REPORTNUMB,NOTSTATUS,Work_Locat,X,Y,geometry
7,13,13,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,26957.3052458,13,183,22847,3 Year,Underground,Grade 2,Yes,<Null>,Main,Curb,Unsurfaced,12,<Null>,<Null>,CGI,<Null>,<Null>,1979,20TH AVE,<Null>,<Null>,Phenix City,<Null>,2020,Southern Cross,<Null>,<Null>,2020-04-16,joshua.stroud1,2020-04-16,joshua.stroud1,10581705,9200022847,<Null>,<Null>,-85.020289,32.480381,"c(-85.0202889999999, 32.4803810000001)"
8,13,13,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,26957.3052458,13,185,22870,3 Year,Underground,Grade 2,Yes,<Null>,Main,Curb,Unsurfaced,15,<Null>,<Null>,CGI,<Null>,<Null>,1339,22ND AVE,<Null>,<Null>,Phenix City,Intersection of 22nd & 24th,2020,Southern Cross,<Null>,<Null>,2020-04-17,joshua.stroud1,2020-04-17,joshua.stroud1,10581711,9200022870,<Null>,<Null>,-85.024474,32.484158,"c(-85.0244739999999, 32.484158)"
9,13,13,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,26957.3052458,13,184,22869,3 Year,Underground,Grade 1,Yes,<Null>,Service,10' - 20' FRM Building,Unsurfaced,3,<Null>,<Null>,CGI,<Null>,<Null>,2201,25th St,<Null>,<Null>,Phenix City,<Null>,2020,Southern Cross,<Null>,<Null>,2020-04-17,joshua.stroud1,2020-04-17,joshua.stroud1,0,9200022869,<Null>,<Null>,-85.024998,32.484852,"c(-85.024998, 32.484852)"
