OBJECTID_1,FID_spireM,OBJECTID,LEAKSURVEY,LEAKSURV_1,LASTSURVEY,LEAKSURV_2,SURVEYAREA,TARGETMONT,COMMENTS,SURVEYCYCL,HCA,SHAPE_Leng,Polygon,FID_techFi,OBJECTID__,Survey_Typ,Leak_Locat,Leak_Grade,Marked_Fla,Leak_Loc_1,Probable_S,Gas_In,Surface_Ty,CGI_Test_G,CGI_Test_L,CGI_Test_P,Detected_B,Meter_Numb,Confirm_Me,House_Numb,Street,Street_2,Apt_Suite,City,Comments_1,Survey_Yea,Survey_Con,Grade_1_No,PRESSURETY,CreationDa,Creator,EditDate,Editor,NOTIFICATI,REPORTNUMB,NOTSTATUS,Work_Locat,X,Y,geometry
2,11,15,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,31072.574880700002,15,202,23406,5 Year,Underground,Grade 3,Yes,Service Riser,Service,<Null>,Unsurfaced,<Null>,<Null>,50,Soap,BA376390,BA376390,0,10TH AVE S,<Null>,<Null>,Phoenix city,<Null>,2020,Southern Cross,<Null>,<Null>,2020-04-28,Quentin.Seawright1,2020-04-28,Quentin.Seawright1,10582269,9200023406,<Null>,<Null>,-85.004269,32.444871,"c(-85.004269, 32.444871)"
3,11,15,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,31072.574880700002,15,201,23405,3 Year,Underground,Grade 3,Yes,Service Riser,Service,<Null>,Unsurfaced,<Null>,<Null>,50,Soap,BA381129,BA381129,101,10th Ave S,<Null>,44A,Phoenix city,Apt/Suite 44A,2020,Southern Cross,<Null>,<Null>,2020-04-28,Quentin.Seawright1,2020-04-28,Quentin.Seawright1,10582268,9200023405,<Null>,<Null>,-85.003932,32.445216,"c(-85.003932, 32.4452160000001)"
4,11,15,OPE 3YR A,NA,NA,NA,NA,NA,NA,NA,N,31072.574880700002,15,205,23771,3 Year,Underground,Grade 1,<Null>,<Null>,Main,Foundation,Concrete,<Null>,<Null>,50,Odor,no meter,<Null>,314,11th,<Null>,<Null>,Phoenix city,<Null>,2020,Southern Cross,<Null>,<Null>,2020-05-07,Quentin.Seawright1,2020-05-07,Quentin.Seawright1,0,9200023771,<Null>,<Null>,-85.008487,32.451727,"c(-85.0084869999999, 32.4517270000001)"
