,Time Stamp,CH4 (ppm),C2H6 (ppb),R,C2/C1,ch4Enhcmt,totDist,length,lrate,npeaks,Latitude,Longitude
0,07/02/2020 01:19:13.371,3.86984,9.888,0.944,0.002,1.874,176.8,13,48.6,2,33.6864128113,-86.6763153076
1,07/02/2020 22:15:10.544,2.58065,3.426,0.915,0.005,0.669,111.1,13,6.5,2,33.6849327087,-86.6708450317
2,07/02/2020 21:33:06.179,2.33921,13.067,0.926,0.015,0.263,7.4,19,0.3,2,33.6953315735,-86.6826248169
3,07/02/2020 22:41:13.372,2.32599,14.424,0.976,0.017,0.398,165.1,18,7.9,2,33.6964225769,-86.6801986694
4,06/30/2020 23:55:33.931,2.00158,-1.937,0.76,0.003,0.118,80.1,7,0.8,1,33.6859588623,-86.6762008667
5,07/02/2020 00:35:04.590,2.06792,9.448,0.797,0.023,0.072,84.9,9,0.6,1,33.6961479187,-86.6798095703
6,07/02/2020 21:57:29.577,2.067,1.66,0.798,0.023,0.101,16.8,5,0.1,1,33.6871185303,-86.6842422485
7,07/02/2020 22:01:10.864,2.30327,0.746,0.778,0.007,0.337,61.2,6,5.9,1,33.6887054443,-86.684715271
8,07/02/2020 22:22:45.302,2.83053,9.992,0.942,0.004,0.905,195.7,13,15.2,1,33.6875419617,-86.6772613525
