OP_NUM,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_filter_1606993345.5,1606993345.5,1606993345.5,20201203110225,1.88217,-86.82180786129999,33.5530433655,1.62965,1.7111325000000002,0.0,0.0,1.88217,4.25995,0.000930253,0.739923,7.440609999999999,8566444,9.97894456206241,0.739923,-22.374820096852112,-11.005939439279704,1.5460000000000007,24.935181517438163,0.0,1,1,0.25251999999999986,-3.1806599999999987
Spire_filter_1606993436.9,1606993436.9,1606993436.9,20201203110356,1.90044,-86.81907653809998,33.5458526611,1.7153325,1.801099125,0.0,0.0,1.90044,4.46631,-1.0,0.432239,3.1230525,8566447,15.230915288796053,0.432239,-13.811296278704386,-8.669778286634301,1.0300000000000016,16.306960490463855,10.209376426801509,2,1,0.18510749999999998,1.3432575
Spire_filter_1606993436.9,1606993436.9,1606993438.1,20201203110358,2.13899,-86.8191299438,33.545845031700004,1.6125250000000002,1.69315125,5.021538861994544,2.643664456979957,2.13899,5.07908,-1.0,0.38015,7.404079999999999,8566447,5.021538861994544,0.38015,-13.18423071991708,-8.530594204231997,0.9870000000000017,15.703342865558332,10.209376426801509,2,1,0.526465,-2.3249999999999984
Spire_filter_1606993848.6,1606993848.6,1606993848.6,20201203111048,1.73986,-86.82081604,33.558418273899996,1.62391,1.7051055,0.0,0.0,1.73986,7.6090399999999985,0.00209955,0.7739090000000001,6.961130000000002,8566461,9.156668840420448,0.7739090000000001,-6.767415325590331,10.139670912283183,0.7593333333333335,12.19060443121819,0.0,1,1,0.11595,0.6479099999999969
Spire_filter_1606994059.7,1606994059.7,1606994059.7,20201203111419,1.8725,-86.8221511841,33.5577011108,1.61904,1.6999919999999997,0.0,0.0,1.8725,12.0166,0.00341053,0.929522,7.312200000000002,8566468,16.28399080429628,0.929522,-8.362044592083986,3.6244094939689444,0.6586666666666663,9.113733260304103,0.0,1,1,0.25346,4.704399999999999
Spire_filter_1606994223.8,1606994223.8,1606994223.8,20201203111703,1.7809700000000002,-86.8185043335,33.5489578247,1.62399,1.7051895,0.0,0.0,1.7809700000000002,2.2154700000000003,0.00379828,0.714234,7.067564999999999,8566474,13.816785232889464,0.714234,-12.534361468738075,-7.1285937798371934,0.802666666666667,14.419676373168686,0.0,1,1,0.15698000000000012,-4.8520949999999985
Spire_filter_1606995240.6,1606995240.6,1606995240.6,20201203113400,1.97874,-86.8158721924,33.5507698059,1.61138,1.691949,0.0,0.0,1.97874,8.661010000000001,0.00220237,0.848613,6.815410000000001,8566508,11.028680970661506,0.848613,9.227037309390246,4.86607683425016,0.6413333333333312,10.43153494293652,0.0,1,1,0.3673599999999999,1.8456000000000001
Spire_filter_1606995311.4,1606995311.4,1606995311.4,20201203113511,1.82693,-86.81658172610001,33.5524368286,1.66547,1.7487435000000002,0.0,0.0,1.82693,8.065339999999999,0.00183388,0.72477,4.46631,8566510,11.581245924526426,0.72477,3.8869337793731,2.0811913284941994,0.3706666666666644,4.409037485782028,0.0,1,1,0.16145999999999994,3.599029999999999
Spire_filter_1606995418.9,1606995418.9,1606995418.9,20201203113658,1.73837,-86.8197021484,33.5596504211,1.6150625,1.695815625,0.0,0.0,1.73837,7.44872,-1.0,0.578098,6.2981675,8566513,20.61112098679301,0.578098,-1.2882086177002443,-1.1229312510020228,0.5916666666666643,1.7089341816448471,0.0,1,1,0.1233074999999999,1.1505524999999999
Spire_filter_1606995805.4,1606995805.4,1606995805.4,20201203114325,1.9154,-86.81502532959999,33.5525512695,1.54325,1.6204125,0.0,0.0,1.9154,11.3896,0.00316085,0.973921,9.210215000000002,8566526,8.942438932515794,0.973921,-10.48692627155328,-5.343466318466034,0.7513333333333311,11.769802671309971,9.178453468943678,4,1,0.37215,2.179384999999998
Spire_filter_1606995805.4,1606995805.4,1606995808.4,20201203114328,1.79591,-86.81497192379999,33.5524253845,1.54325,1.6204125,14.846889898362708,3.75121520172032,1.79591,10.7128,0.00318587,0.974611,9.210215000000002,8566526,13.01195149373673,0.974611,-11.520854052570796,-5.938386509321218,0.8033333333333309,12.961269707660787,9.178453468943678,4,1,0.2526599999999999,1.502584999999998
Spire_filter_1606995805.4,1606995805.4,1606995809.5,20201203114329,1.7657599999999998,-86.8149490356,33.5523643494,1.54613,1.6234365,21.957388775247,5.312894070050414,1.7657599999999998,10.6222,0.00318697,0.97805,9.233172500000002,8566526,15.649276603597105,0.97805,-11.941119685079846,-6.209496034583991,0.8363333333333309,13.459129999257595,9.178453468943678,4,1,0.21962999999999977,1.3890274999999974
Spire_filter_1606995805.4,1606995805.4,1606995810.5,20201203114330,1.7368599999999998,-86.8149185181,33.5522918701,1.54901,1.6264604999999999,30.49848527186478,6.9173390469400635,1.7368599999999998,10.3342,0.00318348,0.980801,9.25613,8566526,18.12089240145947,0.980801,-12.357347079774748,-6.4178107259924815,0.8669999999999977,13.92452230292593,9.178453468943678,4,1,0.18784999999999985,1.0780699999999985
Spire_filter_1606995833.5,1606995833.5,1606995833.5,20201203114353,1.91742,-86.81446838379999,33.5513534546,1.5447425,1.6219796250000005,0.0,0.0,1.91742,11.0936,0.00298084,0.961066,9.1872575,8566527,3.297961669864893,0.961066,-9.349145452977616,-4.94545250796361,0.6459999999999978,10.57657889912686,1.0023088848987807,2,1,0.3726775,1.906342500000001
Spire_filter_1606995833.5,1606995833.5,1606995834.7,20201203114354,1.8824,-86.81446838379999,33.5513534546,1.546165,1.62347325,0.0,0.0,1.8824,10.4315,0.00303013,0.965817,9.210215000000002,8566527,4.3002705547636735,0.965817,-8.931740963059934,-4.5308076419544525,0.6416666666666644,10.015199175233397,1.0023088848987807,2,1,0.33623500000000006,1.2212849999999982
Spire_filter_1606995849.4,1606995849.4,1606995849.4,20201203114409,1.92108,-86.814743042,33.5520362854,1.5520825,1.629686625,0.0,0.0,1.92108,10.3221,0.00331874,0.985152,9.309415,8566528,20.120502276433005,0.985152,0.1870511670225706,0.5577775222095961,0.4919999999999978,0.5883059606758901,0.802942491881538,2,1,0.36899749999999987,1.0126850000000012
