OP_NUM,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_1606822225.4,1606822225.4,1606822225.4,20201201113025,3.8165,-86.8229064941,33.5602035522,3.6020700000000003,3.7821735,0.0,0.0,3.8165,4.5037400000000005,-1.0,0.555771,5.3925800000000015,8560740,21.77841201022663,0.374947,-2.566229622841745,-4.140048991958607,0.9693333333333344,4.8708869965303,0.9921803362196222,3,2,0.21442999999999968,-0.888840000000001
Spire_1606822225.4,1606822225.4,1606822226.4,20201201113026,3.85629,-86.8229370117,33.5601043701,3.60178,3.7818690000000004,11.38529577050642,2.8976716265515914,3.85629,4.43126,-1.0,0.586454,5.394655000000001,8560740,22.770592346446254,0.345182,-2.4804709177593045,-4.120415825564736,1.0033333333333343,4.809424346989359,0.9921803362196222,3,2,0.2545099999999998,-0.9633950000000011
Spire_1606822225.4,1606822225.4,1606822227.4,20201201113027,3.7997400000000003,-86.8229675293,33.560005188000005,3.6014025000000003,3.781472625,22.77059234644718,5.1558028861822445,3.7997400000000003,3.352,-1.0,0.604173,5.394655000000001,8560740,22.142521595495523,0.572897,-2.4409471312413467,-4.1582356296014265,1.023000000000001,4.82173687054801,0.9921803362196222,3,2,0.19833750000000006,-2.042655000000001
Spire_1606822296.8,1606822296.8,1606822296.8,20201201113136,3.7696400000000003,-86.8232879639,33.5593719482,3.5869199999999997,3.7662660000000003,0.0,0.0,3.7696400000000003,13.0787,0.10616600000000001,0.993708,3.89926,8560743,0.0,0.8866120000000001,2.2504455558500567,2.344657595137724,0.3070000000000013,3.249911450837128,0.0,7,2,0.18272000000000066,9.17944
Spire_1606822296.8,1606822296.8,1606822297.1,20201201113137,3.79529,-86.8232879639,33.5593719482,3.58678,3.766119,0.0,0.0,3.79529,18.1705,0.129896,0.9961979999999999,3.8989199999999995,8560743,0.0,0.958208,2.3188402184511525,2.3716703969972097,0.3050000000000013,3.3169022341183787,0.0,7,2,0.20850999999999997,14.27158
Spire_1606822296.8,1606822296.8,1606822298.1,20201201113138,3.80338,-86.8232879639,33.5593719482,3.58638,3.7656989999999997,0.0,0.0,3.80338,24.3541,0.131727,0.997287,3.80435,8560743,0.0,0.9873959999999999,2.4698901605472887,2.460784554570167,0.31033333333333457,3.4865194720780504,0.0,7,2,0.21700000000000008,20.54975
Spire_1606822296.8,1606822296.8,1606822299.1,20201201113139,3.8086,-86.8232879639,33.5593719482,3.58638,3.7656989999999997,0.0,0.0,3.8086,29.8482,0.133542,0.9979040000000001,3.66074,8560743,0.0,0.993708,2.596485341172877,2.532866016089251,0.3190000000000012,3.6272780955401625,0.0,7,2,0.22222000000000008,26.187459999999998
Spire_1606822296.8,1606822296.8,1606822300.1,20201201113140,3.80614,-86.8232879639,33.5593719482,3.58638,3.7656989999999997,0.0,0.0,3.80614,32.8918,0.133231,0.998237,3.66074,8560743,0.0,0.9961979999999999,2.6355890884967357,2.4939404553013924,0.3190000000000012,3.628507797703069,0.0,7,2,0.21975999999999996,29.231060000000003
Spire_1606822296.8,1606822296.8,1606822301.2,20201201113141,3.79454,-86.8232879639,33.5593719482,3.5864800000000003,3.765804,0.0,0.0,3.79454,34.1959,0.13358499999999998,0.998468,3.6966425000000003,8560743,0.0,0.997287,2.776466851053909,2.5352240227995475,0.3190000000000012,3.75980438597291,0.0,7,2,0.2080599999999997,30.499257500000002
Spire_1606822296.8,1606822296.8,1606822302.2,20201201113142,3.7794800000000004,-86.8232879639,33.5593719482,3.58638,3.7656989999999997,0.0,0.0,3.7794800000000004,34.2622,0.132829,0.998434,3.5907,8560743,0.0,0.9979040000000001,2.830106090926708,2.533135243986185,0.3086666666666679,3.798193603573337,0.0,7,2,0.19310000000000027,30.6715
Spire_1606822390.5,1606822390.5,1606822390.5,20201201113310,3.55036,-86.8274841309,33.5556221008,1.8503150000000002,1.94283075,0.0,0.0,3.55036,2.4146099999999997,0.000778147,0.8448,3.041025,8560746,8.060708108300249,0.8675209999999999,4.198993167609136,-2.796053375969856,0.6796666666666678,5.044745593476506,13.553140658036448,14,2,1.7000449999999998,-0.6264150000000002
Spire_1606822390.5,1606822390.5,1606822391.6,20201201113311,3.5592099999999998,-86.8275222778,33.5556144714,1.8503150000000002,1.94283075,3.6352292294615864,6.212225054080758,3.5592099999999998,1.9564700000000002,0.000768095,0.8424590000000001,3.125595,8560746,7.2704677732301874,0.8750600000000001,4.16660541332312,-2.701228147725752,0.6533333333333343,4.965605116841192,13.553140658036448,14,2,1.7088949999999996,-1.169125
Spire_1606822390.5,1606822390.5,1606822392.6,20201201113312,3.5543699999999996,-86.8275604248,33.555606841999996,1.84687,1.9392135,7.270467773231068,12.419394867567148,3.5543699999999996,2.3547700000000003,0.000738152,0.835261,3.10446,8560746,7.381000323988844,0.8735729999999999,4.101612563421386,-2.581829573846789,0.6313333333333343,4.846552338395415,13.553140658036448,14,2,1.7074999999999996,-0.7496899999999997
