DATE,TIME,SECONDS,NANOSECONDS,VELOCITY,U,V,W,BCH4,BRSSI,TCH4,TRSSI,PRESS_MBAR,INLET,TEMPC,CH4,H20,C2H6,R,C2C1,BATTV,POWMV,CURRMA,SOCPER,LAT,LONG,bearing,U_cor,horz_length,adj_theta,totalWind,phi,raw_CH4,raw_R,U_avg,V_avg,W_avg,r_avg,theta_avg,distance,odometer
2020-12-01,12:03:19,1606824199,801000000,2.32,-2.0,-1.4,0.55,1.54841,0,1.54841,0,240.054,0,-21.3671,1.54841,4666.19,4.29103,0.569702,-1.0,12433,13967,251,91,33.5516433716,-86.8183288574,1.2193718424276452,0.31999999999999984,1.4361058456812992,5.098760451681031,1.5378231367748372,0.9625393792245576,1.54841,0.569702,-2.8698068550836053,1.493338983304065,1.0140000000000022,3.235097016248581,1.0909919769795986,13.554486644233348,25516.808920277203
2020-12-01,12:03:20,1606824200,825000000,1.45,-1.34,0.54,0.16,1.48983,0,1.48983,0,240.002,0,-29.8831,1.48983,4730.56,4.04651,0.5728260000000001,-1.0,12430,13902,252,91,33.5516624451,-86.8182678223,1.2026866826342903,0.10999999999999988,0.5510898293381942,6.203631859294803,0.5738466694161429,0.503679547034658,1.48983,0.5728260000000001,-2.7367337211707667,1.3832469228479256,0.9746666666666691,3.0664447671793225,1.1028084556703786,10.608747200077556,25527.41766747728
2020-12-01,12:03:21,1606824201,849000000,1.2,0.38,0.94,0.14,1.45565,0,1.45565,0,239.955,0,-34.9319,1.45565,4768.46,4.15041,0.575843,-1.0,12422,13949,258,91,33.5516777039,-86.8182220459,1.225261169726896,1.58,1.838477631085024,5.650169264793125,1.8438004230393268,1.0726266433391023,1.45565,0.575843,-2.6299254445593534,1.2224179202587142,0.9286666666666691,2.900140240697052,1.1356941752186631,7.514179002251384,25534.931846479532
2020-12-01,12:03:22,1606824202,873000100,1.48,0.67,1.29,0.27,1.44507,0,1.44507,0,240.018,0,-36.321,1.44507,4772.44,4.16066,0.580152,-1.0,12438,14046,254,91,33.5516853333,-86.8181915283,1.2252641032754752,2.15,2.507309314783479,5.415186479278589,2.5218049091870687,1.1912955960074387,1.44507,0.580152,-2.565475241624161,1.0723183772886211,0.8760000000000023,2.780562877846399,1.1748863321501355,3.757085369125398,25538.688931848654
2020-12-01,12:03:47,1606824227,654000000,2.22,-1.56,-1.57,0.17,1.57905,0,1.57905,0,239.958,0,-17.3961,1.57905,4775.92,5.1193800000000005,0.922892,0.00179604,11965,12185,-1350,91,33.5516853333,-86.81817626950001,3.1415926535897927,0.6600000000000001,1.7030854353202602,6.809889997201834,1.7115490060176486,1.0398643623395925,1.57905,0.922892,0.3882803273377763,1.0998387127280849,0.349333333333336,1.1663647828243535,-0.33937504624693204,0.4241752868060481,25542.14469856564
2020-12-01,12:03:48,1606824228,678000000,3.4,-2.54,-2.18,0.55,1.52959,0,1.52959,0,240.027,0,-24.2163,1.52959,4828.29,5.3151,0.93067,0.00174265,11996,11934,-1105,91,33.5516815186,-86.81817626950001,1.3494970393802903,0.8599999999999999,2.3435016535091244,4.703723708688841,2.407176769578836,1.167476594270643,1.52959,0.93067,0.4145047582841278,1.0513516830302487,0.3376666666666693,1.1301126298076312,-0.3755473764424141,5.7974096661747625,25547.94210823181
2020-12-01,12:03:50,1606824230,726000000,5.7,-4.81,-2.92,0.95,1.42957,0,1.42957,0,240.131,0,-39.5491,1.42957,4978.74,4.58831,0.937382,0.00172896,12134,12577,-1335,91,33.5517082214,-86.818069458,1.2611113858482776,0.8900000000000006,3.052621823940856,4.388901175886712,3.1970298716152152,1.2542261277952411,1.42957,0.937382,0.30831957164705703,1.1510652976990332,0.35200000000000264,1.1916426804321791,-0.261712294412287,11.134741953548529,25569.41066766603
2020-12-01,12:03:53,1606824233,798000000,8.44,-7.73,-2.72,2.4,1.85578,0,1.85578,0,239.984,0,14.2701,1.85578,4667.85,5.9013300000000015,0.887858,0.00151225,12078,12475,-519,91,33.5517730713,-86.81784057620001,1.2438559530921225,0.7099999999999991,2.81113855937412,4.440425588489706,3.6962819156552436,1.2290279739643992,1.85578,0.887858,0.09703112513100172,1.4179813220262434,0.534333333333336,1.4212973189517668,-0.06832254920195943,17.170619157026614,25616.497019602743
2020-12-01,12:03:55,1606824235,846000000,8.7,-6.54,-4.67,0.83,1.80055,0,1.80055,0,239.991,0,8.5803,1.80055,4700.25,5.52645,0.923527,0.0015673,12287,12494,-115,91,33.5518264771,-86.8176498413,1.249064047127849,2.1599999999999997,5.145337695428745,4.086586905065117,5.211851878171519,1.3788386371467076,1.80055,0.923527,-0.07055357504057085,1.3488604219490008,0.5646666666666692,1.3507043513853956,0.052258437001784064,20.121528457017416,25655.26456598678
2020-12-01,12:03:59,1606824239,942000200,9.7,-6.34,-6.46,0.63,1.6624900000000002,0,1.6624900000000002,0,240.063,0,-6.2573,1.6624900000000002,4736.2,5.12582,0.958952,0.00167702,12424,13211,293,91,33.551948547399995,-86.81722259520002,1.2214710451310835,3.3599999999999994,7.281565765685289,3.952438705009308,7.308768706150168,1.4343169710160344,1.6624900000000002,0.958952,-1.0383851308729803,1.6842730310517218,0.6210000000000023,1.9786407766813687,0.5524768462859657,21.068505274628674,25739.114501106957
