DATE,TIME,SECONDS,NANOSECONDS,VELOCITY,U,V,W,BCH4,BRSSI,TCH4,TRSSI,PRESS_MBAR,INLET,TEMPC,CH4,H20,C2H6,R,C2C1,BATTV,POWMV,CURRMA,SOCPER,LAT,LONG,bearing,U_cor,horz_length,adj_theta,totalWind,phi,raw_CH4,raw_R,U_avg,V_avg,W_avg,r_avg,theta_avg,distance,odometer
2020-12-03,11:50:03,1606996203,24000000,7.68,7.43,1.59,1.1,1.8124900000000002,0,1.8124900000000002,0,240.012,0,6.6003,1.8124900000000002,5449.05,3.80332,0.7817029999999999,0.00109833,11759,11617,-501,73,33.5581169128,-86.81518554690001,1.3352500671323542,15.11,15.193426210042288,3.6149469504392404,15.233194018327213,1.5050731826204862,1.8124900000000002,0.7817029999999999,4.9766838962710755,7.567806037979277,0.7216666666666632,9.057542207016176,-0.5817081178341973,7.270266628432123,49433.43006011616
2020-12-03,11:50:05,1606996205,72000000,9.57,9.36,1.49,1.29,1.73442,0,1.73442,0,239.993,0,-0.7959,1.73442,5483.84,2.5899400000000004,0.7391260000000001,0.00103248,11778,12476,-959,73,33.5581359863,-86.81511688229999,1.262223574287449,18.93,18.988549181019597,3.547390676145535,19.032317252505013,1.5181816140647004,1.73442,0.7391260000000001,3.239693814000795,7.999502444105973,0.7223333333333298,8.630623115495917,-0.38479803507237653,23.743917142377217,49463.880720353736
2020-12-03,11:50:06,1606996206,96000000,11.36,11.2,0.92,1.65,1.7087900000000003,0,1.7087900000000003,0,239.912,0,-4.5929,1.7087900000000003,5506.19,2.88341,0.756908,0.00100727,11500,12323,-1209,73,33.5581817627,-86.8149414062,1.2719132294377091,22.56,22.578751072634642,3.5666155986817776,22.63895978175676,1.526535822125547,1.7087900000000003,0.756908,2.349925189770125,8.385114328838144,0.7519999999999964,8.708173787034967,-0.2732401700825326,27.37063618732149,49491.251356541055
2020-12-03,11:50:07,1606996207,120000100,12.96,12.85,0.8,1.62,1.83855,0,1.83855,0,240.083,0,-7.3098,1.83855,5522.21,4.02295,0.744937,0.000915192,11757,11644,-607,73,33.558208465599996,-86.81483459469999,1.2511117084835157,25.810000000000002,25.822395318792566,3.5384037528150296,25.873161770452413,1.532089594361257,1.83855,0.744937,1.5383444778776203,8.902631433986189,0.7693333333333298,9.03456419436021,-0.1711069473417197,21.59572185973956,49512.847078400795
2020-12-03,11:50:16,1606996216,336000000,13.28,12.72,-3.48,1.51,1.84847,0,1.84847,0,240.04,0,11.0719,1.84847,5403.25,1.93871,0.734371,0.00122942,11521,12301,-1192,73,33.5585823059,-86.8135528564,1.2252342654025838,26.0,26.23185849306145,3.5880334361982644,26.275283062224087,1.5326931933922534,1.84847,0.734371,-5.04841704822223,14.605020072941503,1.17033333333333,15.452932602707005,0.3328060316590447,30.054561959103832,49768.276591405665
2020-12-03,11:50:17,1606996217,360000100,12.94,12.37,-3.36,1.77,1.79745,0,1.79745,0,240.016,0,6.377,1.79745,5423.02,2.52374,0.749134,0.00125133,11741,11636,-603,73,33.5586280823,-86.8134002686,1.2385766533715163,25.31,25.532052404771534,3.603766643048786,25.59333116262906,1.5316498799212548,1.79745,0.749134,-5.614656825799349,15.269291988967048,1.2183333333333302,16.268855187622407,0.3523633319672699,29.91352880605766,49798.19012021172
2020-12-03,11:50:39,1606996239,888000000,6.28,5.76,-2.27,1.5,1.4424700000000001,0,1.4424700000000001,0,239.99900000000002,0,-39.7927,1.4424700000000001,5886.21,0.49015200000000003,0.378733,-1.0,11766,11659,-997,73,33.5590896606,-86.8115463257,2.8198476264106533,12.04,12.252122265142475,5.242775769818829,12.343601581386203,1.4893583289927235,1.4424700000000001,0.378733,-7.881958831529644,14.527245596888777,1.310666666666663,16.52773849182799,0.4971161821852783,6.706775841176708,50153.767901929794
2020-12-03,11:51:01,1606996261,392000000,9.6,9.42,-1.37,1.26,1.72377,0,1.72377,0,239.92,0,-0.1186,1.72377,5442.28,1.15626,0.289903,-1.0,11767,11655,-458,73,33.5570831299,-86.8115463257,2.326789089706174,19.02,19.069276336557714,4.688936369106873,19.110858170160753,1.5184039429630052,1.72377,0.289903,-11.980396416996701,-8.799666062729134,1.2443333333333295,14.8648585975089,-0.9372857247700133,20.404563624438993,50613.80547335083
2020-12-03,11:51:02,1606996262,416000100,9.82,9.41,-2.28,1.64,1.6744700000000001,0,1.6744700000000001,0,239.90200000000002,0,-6.0261,1.6744700000000001,5466.45,1.18442,0.281507,-1.0,11450,12461,-942,73,33.5570297241,-86.8114547729,2.075171726307783,19.23,19.364692096700118,4.45598453857462,19.43401399608429,1.5192017801280118,1.6744700000000001,0.281507,-12.493693619158845,-8.940826263685116,1.2679999999999962,15.363292437716987,-0.9496591612491522,20.18789257719981,50633.99336592803
2020-12-03,11:51:03,1606996263,440000000,11.44,10.9,-3.15,1.45,1.63765,0,1.63765,0,240.067,0,-10.2522,1.63765,5487.2,0.399966,0.368244,-1.0,11728,11625,-1001,73,33.5569953918,-86.8113555908,1.8622508556944035,22.34,22.56098623730798,4.2416718137249685,22.60753414240483,1.52650101633817,1.63765,0.368244,-13.041853873851418,-8.919736602184065,1.2763333333333295,15.800368777950576,-0.97093609160864,20.666473081219447,50654.65983900925
