,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
15,Spire_1606823607.9,-86.8198494172376,33.55240621554886,0.08242485792790567,True,5,2.9436553183364325,21.7367599513132,12.818914607142858,1.4591796428571426,POINT (-86.81984941723761 33.55240621554886),"['Spire_1606823607.9', 'Spire_1606825083.2', 'Spire_1606829565.8', 'Spire_1606994156.2', 'Spire_1606994313.2', 'Spire_1606999109.2', 'Spire_1606999236.4']",0.5996810766152276,0.06,2020-12-01 04:53:27
16,Spire_1606823607.9,-86.8198494172376,33.55240621554886,0.08242485792790567,True,6,2.9436553183364325,21.7367599513132,12.818914607142858,1.4591796428571426,POINT (-86.81984941723761 33.55240621554886),"['Spire_1606823607.9', 'Spire_1606825083.2', 'Spire_1606829565.8', 'Spire_1606994156.2', 'Spire_1606994313.2', 'Spire_1606999109.2', 'Spire_1606999236.4']",0.5996810766152276,0.06,2020-12-01 04:53:27
17,Spire_1606823630.4,-86.81842130787795,33.55271296150078,0.4223167802164321,False,1,0.0,12.610650796407688,0.3162549999999999,1.5387475000000002,POINT (-86.81842130787795 33.55271296150078),"['Spire_1606823630.4', 'Spire_1606823709.4', 'Spire_1606823725.7']",0.9467280384511114,0.06,2020-12-01 04:53:50
18,Spire_1606823669.4,-86.8176818466564,33.55278215757938,0.5505923416776946,False,1,6.0347624860421165,6.0347624860421165,2.110545,1.7342799999999996,POINT (-86.8176818466564 33.55278215757938),['Spire_1606823669.4'],1.1247751452990655,0.06,2020-12-01 04:54:29
19,Spire_1606823925.7,-86.82047250913357,33.551029800407534,0.5393878555481255,False,1,2.422533659213748,15.027439955879608,19.858101250000004,1.9239475,POINT (-86.82047250913357 33.55102980040753),"['Spire_1606823925.7', 'Spire_1606824171.1']",1.1079715780590293,0.06,2020-12-01 04:58:45
20,Spire_1606824004.1,-86.827957477071,33.548815505348486,-1.1849997041130345,True,3,0.0,16.28246395002888,2.175437199999999,0.31218649999999987,POINT (-86.827957477071 33.54881550534849),"['Spire_1606824004.1', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002866.2', 'Spire_1607003069.2']",0.1092597756225896,0.06,2020-12-01 05:00:04
21,Spire_1606824004.1,-86.827957477071,33.548815505348486,-1.1849997041130345,True,4,0.0,16.28246395002888,2.175437199999999,0.31218649999999987,POINT (-86.827957477071 33.54881550534849),"['Spire_1606824004.1', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002866.2', 'Spire_1607003069.2']",0.1092597756225896,0.06,2020-12-01 05:00:04
22,Spire_1606824179.3,-86.81907397240141,33.55042577064591,-0.02922998519797517,True,7,0.0,24.682307613866385,10.22361763235294,1.155428088235294,POINT (-86.81907397240141 33.55042577064591),"['Spire_1606824179.3', 'Spire_1606824188.5', 'Spire_1606829585.3', 'Spire_1606829597.6', 'Spire_1606829615.2', 'Spire_1606829691.9', 'Spire_1606834624.9', 'Spire_1606909709.9', 'Spire_1606909730.6', 'Spire_1606909752.1', 'Spire_1606909829.9', 'Spire_1606909849.3', 'Spire_1606909862.6', 'Spire_1606994208.4', 'Spire_1606994268.8', 'Spire_1606998897.1', 'Spire_1607000141.3']",0.5161512510816748,0.06,2020-12-01 05:02:59
23,Spire_1606824179.3,-86.81907397240141,33.55042577064591,-0.02922998519797517,True,5,0.0,24.682307613866385,10.22361763235294,1.155428088235294,POINT (-86.81907397240141 33.55042577064591),"['Spire_1606824179.3', 'Spire_1606824188.5', 'Spire_1606829585.3', 'Spire_1606829597.6', 'Spire_1606829615.2', 'Spire_1606829691.9', 'Spire_1606834624.9', 'Spire_1606909709.9', 'Spire_1606909730.6', 'Spire_1606909752.1', 'Spire_1606909829.9', 'Spire_1606909849.3', 'Spire_1606909862.6', 'Spire_1606994208.4', 'Spire_1606994268.8', 'Spire_1606998897.1', 'Spire_1607000141.3']",0.5161512510816748,0.06,2020-12-01 05:02:59
24,Spire_1606824179.3,-86.81907397240141,33.55042577064591,-0.02922998519797517,True,6,0.0,24.682307613866385,10.22361763235294,1.155428088235294,POINT (-86.81907397240141 33.55042577064591),"['Spire_1606824179.3', 'Spire_1606824188.5', 'Spire_1606829585.3', 'Spire_1606829597.6', 'Spire_1606829615.2', 'Spire_1606829691.9', 'Spire_1606834624.9', 'Spire_1606909709.9', 'Spire_1606909730.6', 'Spire_1606909752.1', 'Spire_1606909829.9', 'Spire_1606909849.3', 'Spire_1606909862.6', 'Spire_1606994208.4', 'Spire_1606994268.8', 'Spire_1606998897.1', 'Spire_1607000141.3']",0.5161512510816748,0.06,2020-12-01 05:02:59
25,Spire_1606824200.8,-86.8181775107284,33.5516882348748,0.5581289688818573,False,1,17.170619157026614,17.170619157026614,3.6047949999999993,1.7474,POINT (-86.8181775107284 33.5516882348748),['Spire_1606824200.8'],1.1362210847911052,0.06,2020-12-01 05:03:20
26,Spire_1606824424.8,-86.82044597501451,33.549968371927314,0.544390861999926,False,1,0.0,4.568829560176361,-0.6375237499999993,1.72374875,POINT (-86.82044597501451 33.54996837192731),"['Spire_1606824424.8', 'Spire_1606824433.6']",1.1154434297798457,0.06,2020-12-01 05:07:04
27,Spire_1606824700.8,-86.8264679043471,33.54822426787013,-0.43472980787100685,True,2,1.311700012323031,19.4460190939494,4.3052375,0.8518606250000005,POINT (-86.8264679043471 33.54822426787013),"['Spire_1606824700.8', 'Spire_1606824922.3', 'Spire_1606924667.2', 'Spire_1606924771.1']",0.29936025095696084,0.06,2020-12-01 05:11:40
28,Spire_1606825212.4,-86.81585786774784,33.55441652348559,-0.3612345069420507,True,3,0.0,21.795062150609727,2.6456149999999994,1.012371875,POINT (-86.81585786774784 33.55441652348559),"['Spire_1606825212.4', 'Spire_1606828144.6', 'Spire_1606997722.6']",0.3304257437344838,0.06,2020-12-01 05:20:12
29,Spire_1606825212.4,-86.81585786774784,33.55441652348559,-0.3612345069420507,True,4,0.0,21.795062150609727,2.6456149999999994,1.012371875,POINT (-86.81585786774784 33.55441652348559),"['Spire_1606825212.4', 'Spire_1606828144.6', 'Spire_1606997722.6']",0.3304257437344838,0.06,2020-12-01 05:20:12
30,Spire_1606825842.7,-86.83213654128566,33.550909420589946,0.4882916296813919,False,1,8.86062676816669,8.86062676816669,1.7195800000000006,1.6295299999999997,POINT (-86.83213654128566 33.55090942058995),['Spire_1606825842.7'],1.034468535550343,0.06,2020-12-01 05:30:42
31,Spire_1606826168.6,-86.82169519434126,33.555113434772075,0.5286645595755681,False,1,22.268691807600575,22.268691807600575,2.6099299999999994,1.696665,POINT (-86.82169519434126 33.55511343477207),['Spire_1606826168.6'],1.0921248073553238,0.06,2020-12-01 05:36:08
32,Spire_1606826202.4,-86.82260682144597,33.55482824639952,0.9270494109597522,False,1,15.837510567626135,26.44544752972455,9.992885000000003,2.7517125,POINT (-86.82260682144597 33.55482824639952),"['Spire_1606826202.4', 'Spire_1606826362.1']",1.8651080557331632,0.06,2020-12-01 05:36:42
33,Spire_1606826496.4,-86.81408879773011,33.5584743481627,-1.1931642543139538,True,3,0.0,14.077573800516285,1.9912194999999997,0.3091137500000002,POINT (-86.81408879773011 33.5584743481627),"['Spire_1606826496.4', 'Spire_1606826753.3', 'Spire_1606925949.9', 'Spire_1606996406.9']",0.10806792649830534,0.06,2020-12-01 05:41:36
34,Spire_1606826740.3,-86.81271717159927,33.55889180735387,0.051586376484650254,True,2,0.8097104519264811,27.77176115060534,24.441792500000002,2.4418700000000007,POINT (-86.81271717159927 33.55889180735387),"['Spire_1606826740.3', 'Spire_1606925936.6']",0.5753446651802474,0.06,2020-12-01 05:45:40
35,Spire_1606827002.3,-86.82699154424354,33.55466234388533,-1.0185360027853143,True,2,0.14099665464231492,0.8104105663187724,1.6895224999999998,0.38031833333333315,POINT (-86.82699154424354 33.55466234388533),"['Spire_1606827002.3', 'Spire_1606827082.2', 'Spire_1606996648.7']",0.13664101486490948,0.06,2020-12-01 05:50:02
36,Spire_1606827090.4,-86.82589166663416,33.55503830697078,0.12915458669685834,True,5,0.0,16.449627389114607,12.71958875,1.4724349999999997,POINT (-86.82589166663416 33.55503830697078),"['Spire_1606827090.4', 'Spire_1606835688.2', 'Spire_1606923405.7', 'Spire_1606996642.6', 'Spire_1606996730.6', 'Spire_1607000340.3']",0.6385341232535234,0.06,2020-12-01 05:51:30
37,Spire_1606827090.4,-86.82589166663416,33.55503830697078,0.12915458669685834,True,8,0.0,16.449627389114607,12.71958875,1.4724349999999997,POINT (-86.82589166663416 33.55503830697078),"['Spire_1606827090.4', 'Spire_1606835688.2', 'Spire_1606923405.7', 'Spire_1606996642.6', 'Spire_1606996730.6', 'Spire_1607000340.3']",0.6385341232535234,0.06,2020-12-01 05:51:30
38,Spire_1606827175.4,-86.81593687293032,33.5578212508801,-0.3315556547672797,True,3,0.0,23.99634168888977,9.0075345,0.9174199999999999,POINT (-86.81593687293032 33.5578212508801),"['Spire_1606827175.4', 'Spire_1606827306.5', 'Spire_1606996069.5', 'Spire_1606996542.2', 'Spire_1606996830.1']",0.34386625734744264,0.06,2020-12-01 05:52:55
39,Spire_1606827494.2,-86.81453208385977,33.55153820834638,0.547405924783329,True,2,0.0,12.087508213070256,2.943881249999999,1.7292670833333335,POINT (-86.81453208385977 33.55153820834638),"['Spire_1606827494.2', 'Spire_1606827533.2', 'Spire_1606827548.5', 'Spire_1606827559.8', 'Spire_1606827597.7', 'Spire_1606995833.5']",1.1199706542978187,0.06,2020-12-01 05:58:14
40,Spire_1606827956.8,-86.81737129326595,33.560928185716605,0.09805640547234938,False,1,8.303882318846117,8.303882318846117,8.823890000000002,1.1030249999999993,POINT (-86.81737129326595 33.56092818571661),['Spire_1606827956.8'],0.6124072717147412,0.06,2020-12-01 06:05:56
41,Spire_1606828016.3,-86.81872900317639,33.56132946297527,0.5762117917390055,True,2,0.0,19.9307191850997,32.628353125000004,2.7465456250000004,POINT (-86.81872900317639 33.56132946297527),"['Spire_1606828016.3', 'Spire_1606828024.5', 'Spire_1606828040.1', 'Spire_1606995616.8']",1.1641608728618715,0.06,2020-12-01 06:06:56
42,Spire_1606828093.3,-86.81683183120809,33.55683528817179,0.5343653769473037,False,1,17.461730396656097,17.461730396656097,1.724125,1.7063650000000004,POINT (-86.81683183120809 33.55683528817179),['Spire_1606828093.3'],1.100520987924965,0.06,2020-12-01 06:08:13
43,Spire_1606828122.2,-86.81635031354034,33.55567104102125,0.545945632820893,False,1,29.29410040297057,29.29410040297057,2.4880274999999994,1.7262400000000002,POINT (-86.81635031354034 33.55567104102125),['Spire_1606828122.2'],1.1177756837638628,0.06,2020-12-01 06:08:42
44,Spire_1606828165.1,-86.815597756204,33.55359476207841,0.5753224224421436,True,2,1.3285047535579686,19.31752980029508,2.6949824999999996,1.7781525000000002,POINT (-86.815597756204 33.55359476207841),"['Spire_1606828165.1', 'Spire_1606828259.7', 'Spire_1606995884.2']",1.1627707794282698,0.06,2020-12-01 06:09:25
