OP_NUM,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_1606993258.4,1606993258.4,1606993258.4,20201203110058,4.00368,-86.8228988647,33.5602874756,3.7418225,3.96633185,12.744868221248643,3.3373393302456185,4.00368,6.53846,-1.0,0.764662,6.1260625,8566441,26.114984261723595,0.6721060000000001,-17.737704475286908,-10.925051922255236,1.3003333333333336,20.832256708205808,0.0,1,1,0.2618575000000001,0.4123975
Spire_1606993422.6,1606993422.6,1606993422.6,20201203110342,4.16793,-86.81917572020002,33.5467529297,3.7420275,3.966549150000001,0.0,0.0,4.16793,5.03134,-1.0,0.6647930000000001,4.9811275,8566447,24.42635442188894,0.6676270000000001,-17.949955884193916,-9.501137886447347,1.2043333333333346,20.30941991741253,0.3982154417462347,3,1,0.4259025000000003,0.05021249999999977
Spire_1606993422.6,1606993422.6,1606993423.6,20201203110343,4.17787,-86.8191299438,33.5466499329,3.74193,3.9664458,12.213178089229464,5.324212856218682,4.17787,4.92708,0.00113661,0.658197,4.97472,8566447,24.42636514335017,0.738807,-18.219415918412317,-9.627472722466962,1.225666666666668,20.606682106296038,0.3982154417462347,3,1,0.43594000000000044,-0.04763999999999946
Spire_1606993422.6,1606993422.6,1606993424.7,20201203110344,4.00182,-86.8190841675,33.546546936,3.7422225,3.96675585,24.426365143350296,8.494725682500809,4.00182,5.93849,0.00115954,0.665511,4.974422499999998,8566447,24.824569863635176,0.749313,-18.449692996109754,-9.743463573810834,1.2463333333333346,20.864473491197423,0.3982154417462347,3,1,0.25959750000000037,0.9640675000000014
Spire_1606993432.8,1606993432.8,1606993432.8,20201203110352,4.02706,-86.8188476562,33.5459289551,3.7481699999999996,3.9730602,0.0,0.0,4.02706,4.8222,-1.0,0.922133,4.9481,8566447,6.962884320920174,0.6521640000000001,-15.869477775588136,-8.595227235564062,1.0830000000000015,18.04766622311229,8.368121078199064,3,1,0.2788900000000001,-0.12590000000000057
Spire_1606993432.8,1606993432.8,1606993435.9,20201203110355,3.99964,-86.8189697266,33.5458755493,3.748905,3.9738393,12.776754790020721,3.2035796122758478,3.99964,7.588139999999999,0.00875721,0.394752,4.935715,8566447,15.331005399119238,0.922133,-14.426338329100547,-8.769186489934226,1.0536666666666683,16.8824722502636,8.368121078199064,3,1,0.2507349999999997,2.652424999999999
Spire_1606993432.8,1606993432.8,1606993436.9,20201203110356,3.98411,-86.81907653809998,33.5458526611,3.748905,3.9738393,22.997422698519387,5.607531807694272,3.98411,4.46631,-1.0,0.410447,4.91315,8566447,15.230915288796053,0.432239,-13.811296278704386,-8.669778286634301,1.0300000000000016,16.306960490463855,8.368121078199064,3,1,0.23520499999999966,-0.4468399999999999
Spire_1606993486.1,1606993486.1,1606993486.1,20201203110446,4.09586,-86.8188552856,33.5459403992,3.72782,3.9514892,0.0,0.0,4.09586,4.14904,-1.0,0.468091,3.642,8566449,5.999132361316803,0.233731,-0.043462442968147635,1.8282487825166969,0.2470000000000018,1.8287653197506082,6.322243312076838,3,1,0.36804000000000014,0.5070400000000004
Spire_1606993486.1,1606993486.1,1606993487.1,20201203110447,4.2036,-86.8188247681,33.5459671021,3.72665,3.950249,4.100611081520279,1.9557864553310955,4.2036,6.02056,-1.0,0.708711,3.639585,8566449,9.10767466473545,0.154473,0.20024109142794427,2.027244872857514,0.26533333333333514,2.0371102741931604,6.322243312076838,3,1,0.47695,2.380975
Spire_1606993486.1,1606993486.1,1606993488.1,20201203110448,4.05595,-86.81880950930002,33.5460128784,3.725610000000001,3.9491466000000006,9.383482158159813,3.7009300867881967,4.05595,4.60203,-1.0,0.763225,3.62195,8566449,12.321375673393641,0.228268,0.6200511381563805,2.2447890493000107,0.2843333333333352,2.328849778278168,6.322243312076838,3,1,0.3303399999999992,0.9800800000000001
Spire_1606993493.3,1606993493.3,1606993493.3,20201203110453,4.18308,-86.81895446780001,33.546440124499995,3.7238675,3.94729955,0.0,0.0,4.18308,3.90308,0.00686859,0.8374799999999999,3.62974,8566449,25.623466019448376,0.737629,3.74831366511078,3.559615829325161,0.4933333333333352,5.169208854789915,4.470768792555155,5,1,0.45921250000000047,0.27334000000000014
Spire_1606993493.3,1606993493.3,1606993494.3,20201203110454,4.54534,-86.8190002441,33.5465507507,3.72338,3.9467828,13.012043299074225,10.695379110107051,4.54534,3.95447,0.00712025,0.931966,3.63753,8566449,26.660884034783287,0.765062,4.471565873590528,3.9234170178415932,0.5370000000000019,5.948789999466148,4.470768792555155,5,1,0.8219600000000002,0.3169400000000002
Spire_1606993493.3,1606993493.3,1606993495.3,20201203110455,4.44425,-86.8190536499,33.5466651917,3.72336,3.9467616000000003,26.665908013527552,20.53831364410932,4.44425,3.96006,0.00738012,0.951021,3.63753,8566449,28.49743065924166,0.783396,5.209722549427709,4.2612920882730165,0.5846666666666686,6.73051404452838,4.470768792555155,5,1,0.7208900000000003,0.32253
