,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
0,Spire_1606822229.5,-86.82330219703367,33.559487197475036,-1.0992428977092483,True,4,0.0,1.6966900275330858,6.627747499999999,0.52631,POINT (-86.82330219703367 33.55948719747504),"['Spire_1606822229.5', 'Spire_1606822299.1', 'Spire_1606830159.3', 'Spire_1606830159.3', 'Spire_1606830461.4', 'Spire_1606908885.5']",0.12260095117078942,0.05,2020-12-01 04:30:29
1,Spire_1606822229.5,-86.82330219703367,33.559487197475036,-1.0992428977092483,True,5,0.0,1.6966900275330858,6.627747499999999,0.52631,POINT (-86.82330219703367 33.55948719747504),"['Spire_1606822229.5', 'Spire_1606822299.1', 'Spire_1606830159.3', 'Spire_1606830159.3', 'Spire_1606830461.4', 'Spire_1606908885.5']",0.12260095117078942,0.05,2020-12-01 04:30:29
2,Spire_1606822360.8,-86.82600831661692,33.555581809005524,-0.1814002229433915,True,7,0.6563777263988992,24.669174254733036,7.020767944444444,1.1346224999999999,POINT (-86.82600831661692 33.55558180900552),"['Spire_1606822360.8', 'Spire_1606835274.1', 'Spire_1606835691.3', 'Spire_1606922435.7', 'Spire_1606923387.2', 'Spire_1606923782.8', 'Spire_1606923791.4', 'Spire_1607000343.4']",0.4207222871755557,0.05,2020-12-01 04:32:40
3,Spire_1606822360.8,-86.82600831661692,33.555581809005524,-0.1814002229433915,True,8,0.6563777263988992,24.669174254733036,7.020767944444444,1.1346224999999999,POINT (-86.82600831661692 33.55558180900552),"['Spire_1606822360.8', 'Spire_1606835274.1', 'Spire_1606835691.3', 'Spire_1606922435.7', 'Spire_1606923387.2', 'Spire_1606923782.8', 'Spire_1606923791.4', 'Spire_1607000343.4']",0.4207222871755557,0.05,2020-12-01 04:32:40
4,Spire_1606822379.3,-86.82714607677342,33.55570824886036,0.5405975100996235,False,1,6.583829231595362,6.583829231595362,0.993885,1.7170324999999995,POINT (-86.82714607677342 33.55570824886036),['Spire_1606822379.3'],1.1097735631298065,0.05,2020-12-01 04:32:59
5,Spire_1606822393.6,-86.82811425452452,33.55590125822037,0.13638860562994023,True,3,0.0,14.364255716049815,1.85704,1.3056755,POINT (-86.82811425452452 33.55590125822037),"['Spire_1606822393.6', 'Spire_1606836112.8', 'Spire_1606836185.6', 'Spire_1606836428.7', 'Spire_1606836428.7', 'Spire_1606836455.3', 'Spire_1606836455.3']",0.6447698062808441,0.05,2020-12-01 04:33:13
6,Spire_1606822413.1,-86.82914967027119,33.55506106223935,0.15699844349132266,True,4,0.0,16.118726543712256,2.365598125,1.3890271874999998,POINT (-86.82914967027119 33.55506106223935),"['Spire_1606822413.1', 'Spire_1606822468.4', 'Spire_1606836539.4', 'Spire_1606836548.8', 'Spire_1606925107.3', 'Spire_1607001749.6']",0.6628712690073135,0.05,2020-12-01 04:33:33
7,Spire_1606822413.1,-86.82914967027119,33.55506106223935,0.15699844349132266,True,5,0.0,16.118726543712256,2.365598125,1.3890271874999998,POINT (-86.82914967027119 33.55506106223935),"['Spire_1606822413.1', 'Spire_1606822468.4', 'Spire_1606836539.4', 'Spire_1606836548.8', 'Spire_1606925107.3', 'Spire_1607001749.6']",0.6628712690073135,0.05,2020-12-01 04:33:33
8,Spire_1606822434.6,-86.83017121308792,33.5548123520286,0.5650533432338607,True,3,3.9816797856144284,17.807704146406017,2.1503400000000004,1.7615750000000001,POINT (-86.83017121308792 33.5548123520286),"['Spire_1606822434.6', 'Spire_1606837051.8', 'Spire_1607001749.6']",1.1468398297571711,0.05,2020-12-01 04:33:54
9,Spire_1606822622.5,-86.8205520561991,33.55865854461938,-0.5624646406047666,True,2,1.5224457049712994,30.835495825648163,3.822377500000001,0.9459099999999999,POINT (-86.82055205619911 33.55865854461938),"['Spire_1606822622.5', 'Spire_1606993873.3']",0.2521559049471184,0.05,2020-12-01 04:37:02
