,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
0,Spire_1606822226.4,-86.82291204679737,33.560243628139254,-1.460377184167798,True,4,0.0,0.6280707509507302,0.1694157500000002,0.23366225000000007,POINT (-86.82291204679737 33.56024362813925),"['Spire_1606822226.4', 'Spire_1606830156.3', 'Spire_1606908882.5', 'Spire_1606993258.4']",0.07547365855518032,0.05,2020-12-01 04:30:26
1,Spire_1606822296.8,-86.82344581398033,33.55922439270185,-0.4154932537975103,True,2,0.0,0.0,14.525589500000002,1.0978500000000002,POINT (-86.82344581398033 33.55922439270185),"['Spire_1606822296.8', 'Spire_1606830461.4']",0.30719731538617084,0.05,2020-12-01 04:31:36
2,Spire_1606822376.1,-86.82601245917172,33.555187469846366,-0.19050900371139404,True,9,0.0,27.76721774449735,7.6099153500000005,1.1378622857142857,POINT (-86.82601245917172 33.55518746984637),"['Spire_1606822376.1', 'Spire_1606827090.4', 'Spire_1606835290.6', 'Spire_1606835688.2', 'Spire_1606922432.7', 'Spire_1606923384.2', 'Spire_1606923405.7', 'Spire_1606923779.7', 'Spire_1606923787.9', 'Spire_1606996642.6', 'Spire_1606996730.6', 'Spire_1607000340.3']",0.4156053561133173,0.05,2020-12-01 04:32:56
3,Spire_1606822395.7,-86.82781916227994,33.555516419368765,0.5199490781975914,False,1,11.408837309482234,11.408837309482234,2.4067099999999995,1.6819419999999996,POINT (-86.82781916227994 33.55551641936876),['Spire_1606822395.7'],1.0794122784766247,0.05,2020-12-01 04:33:15
4,Spire_1606822410.5,-86.82920117090819,33.555032846024204,0.36541758525911533,True,6,0.0,17.17676992874809,1.8264904000000002,1.5747297000000002,POINT (-86.82920117090819 33.5550328460242),"['Spire_1606822410.5', 'Spire_1606822465.3', 'Spire_1606836548.8', 'Spire_1606836978.7', 'Spire_1606837015.7', 'Spire_1606837048.7', 'Spire_1606924418.1', 'Spire_1606925088.9', 'Spire_1606925107.3', 'Spire_1607001746.5']",0.8770578682820747,0.05,2020-12-01 04:33:30
5,Spire_1606822431.5,-86.83044023279358,33.554737087518866,0.5722228411712248,False,1,15.130548737916325,15.130548737916325,1.973326,1.7722019999999998,POINT (-86.83044023279358 33.55473708751887),['Spire_1606822431.5'],1.157939061992512,0.05,2020-12-01 04:33:51
6,Spire_1606822620.4,-86.82062135217876,33.55834183603479,-0.5719058961642777,True,2,0.2798602029920549,25.75268182466704,1.959765,0.9355584999999998,POINT (-86.82062135217876 33.55834183603479),"['Spire_1606822620.4', 'Spire_1606993870.2']",0.24897789021085018,0.05,2020-12-01 04:37:00
7,Spire_1606822732.1,-86.8169444450977,33.55209537509055,0.16698132335671406,True,7,2.4306343026487944,16.682522641810436,43.670516555555565,4.00131411111111,POINT (-86.8169444450977 33.55209537509055),"['Spire_1606822732.1', 'Spire_1606823790.5', 'Spire_1606823861.2', 'Spire_1606824247.1', 'Spire_1606828419.8', 'Spire_1606995307.2', 'Spire_1606998302.6', 'Spire_1606998561.9', 'Spire_1606999788.5']",0.6718209747453241,0.05,2020-12-01 04:38:52
8,Spire_1606822747.4,-86.81604468292875,33.55128133897388,-0.6353315309784786,True,2,0.8031245178427966,7.635892715518246,1.523995999999999,0.7605725000000003,POINT (-86.81604468292875 33.55128133897388),"['Spire_1606822747.4', 'Spire_1606823100.1']",0.2286420143860719,0.05,2020-12-01 04:39:07
9,Spire_1606823528.9,-86.82563756135248,33.550469668103915,-0.44777775809569315,True,2,0.14012742148789314,14.04855569528388,3.1753924999999996,0.9717140000000001,POINT (-86.82563756135248 33.55046966810391),"['Spire_1606823528.9', 'Spire_1606924596.6']",0.2941585671588046,0.05,2020-12-01 04:52:08
