OP_NUM,pk_LAT,pk_LON,pkGEO,pk_maxCH4_AB,pk_maxC2H6_AB,geometry,min_read,numtimes,numdays,recombine,pk_Dates,min_Date,verified,Latitude,Longitude,Overall_LON,Overall_LAT,wooind,save,pass,OP_EPOCHSTART,OB_EPOCH,OB_DATETIME,OB_CH4,OB_LON,OB_LAT,OB_CH4_BASELINE,OB_CH4_THRESHOLD,OP_PEAK_DIST_M,OP_PEAK_CH4,OB_TCH4,OB_C2H6,OB_C2C1,OB_R,OB_C2H6_BASELINE,OB_PERIOD5MIN,ODOMETER,OB_U_AVG,OB_V_AVG,OB_W_AVG,OB_R_AVG,OB_THETA_AVG,OP_DISTANCE,Frequency,minElevated,OB_CH4_AB,OB_C2H6_AB
Spire_1606993258.4,33.5602874756,-86.8228988647,"POLYGON ((3937635.16434573 4366222.574514452, 3937635.01988753 4366219.634000243, 3937634.587904142 4366216.721804792, 3937633.872555802 4366213.865974135, 3937632.880731706 4366211.094011482, 3937631.62198366 4366208.432612347, 3937630.108434099 4366205.907407462, 3937628.354659331 4366203.542715928, 3937626.377549166 4366201.361311017, 3937624.196144255 4366199.384200851, 3937621.831452721 4366197.630426084, 3937619.306247835 4366196.116876522, 3937616.644848701 4366194.858128477, 3937613.872886048 4366193.866304381, 3937611.01705539 4366193.15095604, 3937608.10485994 4366192.718972652, 3937605.16434573 4366192.574514452, 3937602.22383152 4366192.718972652, 3937599.31163607 4366193.15095604, 3937596.455805412 4366193.866304381, 3937593.683842759 4366194.858128477, 3937591.022443625 4366196.116876522, 3937588.497238739 4366197.630426084, 3937586.132547205 4366199.384200851, 3937583.951142294 4366201.361311017, 3937581.974032129 4366203.542715928, 3937580.220257361 4366205.907407462, 3937578.7067078 4366208.432612347, 3937577.447959755 4366211.094011482, 3937576.456135658 4366213.865974135, 3937575.740787318 4366216.721804792, 3937575.30880393 4366219.634000243, 3937575.16434573 4366222.574514452, 3937575.30880393 4366225.515028662, 3937575.740787318 4366228.427224113, 3937576.456135658 4366231.28305477, 3937577.447959755 4366234.055017423, 3937578.7067078 4366236.716416557, 3937580.220257361 4366239.241621443, 3937581.974032129 4366241.606312977, 3937583.951142294 4366243.787717888, 3937586.132547205 4366245.764828053, 3937588.497238739 4366247.518602821, 3937591.022443625 4366249.032152383, 3937593.683842759 4366250.290900428, 3937596.455805412 4366251.282724524, 3937599.31163607 4366251.998072864, 3937602.22383152 4366252.430056253, 3937605.16434573 4366252.574514452, 3937608.10485994 4366252.430056253, 3937611.01705539 4366251.998072864, 3937613.872886048 4366251.282724524, 3937616.644848701 4366250.290900428, 3937619.306247835 4366249.032152383, 3937621.831452721 4366247.518602821, 3937624.196144255 4366245.764828053, 3937626.377549166 4366243.787717888, 3937628.354659331 4366241.606312977, 3937630.108434099 4366239.241621443, 3937631.62198366 4366236.716416557, 3937632.880731706 4366234.055017423, 3937633.872555802 4366231.28305477, 3937634.587904142 4366228.427224113, 3937635.01988753 4366225.515028662, 3937635.16434573 4366222.574514452))",0.2610230000000002,0.23220699999999986,"POLYGON ((3937635.16434573 4366222.574514452, 3937635.01988753 4366219.634000243, 3937634.587904142 4366216.721804792, 3937633.872555802 4366213.865974135, 3937632.880731706 4366211.094011482, 3937631.62198366 4366208.432612347, 3937630.108434099 4366205.907407462, 3937628.354659331 4366203.542715928, 3937626.377549166 4366201.361311017, 3937624.196144255 4366199.384200851, 3937621.831452721 4366197.630426084, 3937619.306247835 4366196.116876522, 3937616.644848701 4366194.858128477, 3937613.872886048 4366193.866304381, 3937611.01705539 4366193.15095604, 3937608.10485994 4366192.718972652, 3937605.16434573 4366192.574514452, 3937602.22383152 4366192.718972652, 3937599.31163607 4366193.15095604, 3937596.455805412 4366193.866304381, 3937593.683842759 4366194.858128477, 3937591.022443625 4366196.116876522, 3937588.497238739 4366197.630426084, 3937586.132547205 4366199.384200851, 3937583.951142294 4366201.361311017, 3937581.974032129 4366203.542715928, 3937580.220257361 4366205.907407462, 3937578.7067078 4366208.432612347, 3937577.447959755 4366211.094011482, 3937576.456135658 4366213.865974135, 3937575.740787318 4366216.721804792, 3937575.30880393 4366219.634000243, 3937575.16434573 4366222.574514452, 3937575.30880393 4366225.515028662, 3937575.740787318 4366228.427224113, 3937576.456135658 4366231.28305477, 3937577.447959755 4366234.055017423, 3937578.7067078 4366236.716416557, 3937580.220257361 4366239.241621443, 3937581.974032129 4366241.606312977, 3937583.951142294 4366243.787717888, 3937586.132547205 4366245.764828053, 3937588.497238739 4366247.518602821, 3937591.022443625 4366249.032152383, 3937593.683842759 4366250.290900428, 3937596.455805412 4366251.282724524, 3937599.31163607 4366251.998072864, 3937602.22383152 4366252.430056253, 3937605.16434573 4366252.574514452, 3937608.10485994 4366252.430056253, 3937611.01705539 4366251.998072864, 3937613.872886048 4366251.282724524, 3937616.644848701 4366250.290900428, 3937619.306247835 4366249.032152383, 3937621.831452721 4366247.518602821, 3937624.196144255 4366245.764828053, 3937626.377549166 4366243.787717888, 3937628.354659331 4366241.606312977, 3937630.108434099 4366239.241621443, 3937631.62198366 4366236.716416557, 3937632.880731706 4366234.055017423, 3937633.872555802 4366231.28305477, 3937634.587904142 4366228.427224113, 3937635.01988753 4366225.515028662, 3937635.16434573 4366222.574514452))",Spire_1606993258.4,1,1,['Spire_1606993258.4'],['2020-12-03'],2020-12-03,False,33.5602874756,-86.8228988647,-86.8228988647,33.5602874756,0,True,1,1606993258.4,1606993258.4,20201203110058,4.00368,-86.8228988647,33.5602874756,3.742657,3.92978985,12.744868221248643,3.3267037377149884,4.00368,6.53846,-1.0,0.764662,6.306253,8566441,26.114984261723595,0.6721060000000001,-17.737704475286908,-10.925051922255237,1.3003333333333336,20.832256708205808,0.0,1,1,0.2610230000000002,0.23220699999999986
Spire_1606993365.8,33.5520515442,-86.8213882446,"POLYGON ((3938178.300547305 4365310.376785402, 3938178.156089105 4365307.436271193, 3938177.724105717 4365304.524075742, 3938177.008757377 4365301.668245085, 3938176.016933281 4365298.896282432, 3938174.758185235 4365296.234883297, 3938173.244635674 4365293.709678411, 3938171.490860906 4365291.344986877, 3938169.513750741 4365289.163581966, 3938167.33234583 4365287.186471801, 3938164.967654296 4365285.432697034, 3938162.44244941 4365283.919147472, 3938159.781050276 4365282.660399427, 3938157.009087623 4365281.668575331, 3938154.153256965 4365280.95322699, 3938151.241061515 4365280.521243602, 3938148.300547305 4365280.376785402, 3938145.360033095 4365280.521243602, 3938142.447837645 4365280.95322699, 3938139.592006987 4365281.668575331, 3938136.820044334 4365282.660399427, 3938134.1586452 4365283.919147472, 3938131.633440314 4365285.432697034, 3938129.26874878 4365287.186471801, 3938127.087343869 4365289.163581966, 3938125.110233704 4365291.344986877, 3938123.356458936 4365293.709678411, 3938121.842909375 4365296.234883297, 3938120.58416133 4365298.896282432, 3938119.592337233 4365301.668245085, 3938118.876988893 4365304.524075742, 3938118.445005505 4365307.436271193, 3938118.300547305 4365310.376785402, 3938118.445005505 4365313.317299612, 3938118.876988893 4365316.229495062, 3938119.592337233 4365319.08532572, 3938120.58416133 4365321.857288373, 3938121.842909375 4365324.518687507, 3938123.356458936 4365327.043892393, 3938125.110233704 4365329.408583927, 3938127.087343869 4365331.589988838, 3938129.26874878 4365333.567099003, 3938131.633440314 4365335.320873771, 3938134.1586452 4365336.834423332, 3938136.820044334 4365338.093171378, 3938139.592006987 4365339.084995474, 3938142.447837645 4365339.800343814, 3938145.360033095 4365340.232327202, 3938148.300547305 4365340.376785402, 3938151.241061515 4365340.232327202, 3938154.153256965 4365339.800343814, 3938157.009087623 4365339.084995474, 3938159.781050276 4365338.093171378, 3938162.44244941 4365336.834423332, 3938164.967654296 4365335.320873771, 3938167.33234583 4365333.567099003, 3938169.513750741 4365331.589988838, 3938171.490860906 4365329.408583927, 3938173.244635674 4365327.043892393, 3938174.758185235 4365324.518687507, 3938176.016933281 4365321.857288373, 3938177.008757377 4365319.08532572, 3938177.724105717 4365316.229495062, 3938178.156089105 4365313.317299612, 3938178.300547305 4365310.376785402))",0.19629100000000044,0.4602469999999999,"POLYGON ((3938178.300547305 4365310.376785402, 3938178.156089105 4365307.436271193, 3938177.724105717 4365304.524075742, 3938177.008757377 4365301.668245085, 3938176.016933281 4365298.896282432, 3938174.758185235 4365296.234883297, 3938173.244635674 4365293.709678411, 3938171.490860906 4365291.344986877, 3938169.513750741 4365289.163581966, 3938167.33234583 4365287.186471801, 3938164.967654296 4365285.432697034, 3938162.44244941 4365283.919147472, 3938159.781050276 4365282.660399427, 3938157.009087623 4365281.668575331, 3938154.153256965 4365280.95322699, 3938151.241061515 4365280.521243602, 3938148.300547305 4365280.376785402, 3938145.360033095 4365280.521243602, 3938142.447837645 4365280.95322699, 3938139.592006987 4365281.668575331, 3938136.820044334 4365282.660399427, 3938134.1586452 4365283.919147472, 3938131.633440314 4365285.432697034, 3938129.26874878 4365287.186471801, 3938127.087343869 4365289.163581966, 3938125.110233704 4365291.344986877, 3938123.356458936 4365293.709678411, 3938121.842909375 4365296.234883297, 3938120.58416133 4365298.896282432, 3938119.592337233 4365301.668245085, 3938118.876988893 4365304.524075742, 3938118.445005505 4365307.436271193, 3938118.300547305 4365310.376785402, 3938118.445005505 4365313.317299612, 3938118.876988893 4365316.229495062, 3938119.592337233 4365319.08532572, 3938120.58416133 4365321.857288373, 3938121.842909375 4365324.518687507, 3938123.356458936 4365327.043892393, 3938125.110233704 4365329.408583927, 3938127.087343869 4365331.589988838, 3938129.26874878 4365333.567099003, 3938131.633440314 4365335.320873771, 3938134.1586452 4365336.834423332, 3938136.820044334 4365338.093171378, 3938139.592006987 4365339.084995474, 3938142.447837645 4365339.800343814, 3938145.360033095 4365340.232327202, 3938148.300547305 4365340.376785402, 3938151.241061515 4365340.232327202, 3938154.153256965 4365339.800343814, 3938157.009087623 4365339.084995474, 3938159.781050276 4365338.093171378, 3938162.44244941 4365336.834423332, 3938164.967654296 4365335.320873771, 3938167.33234583 4365333.567099003, 3938169.513750741 4365331.589988838, 3938171.490860906 4365329.408583927, 3938173.244635674 4365327.043892393, 3938174.758185235 4365324.518687507, 3938176.016933281 4365321.857288373, 3938177.008757377 4365319.08532572, 3938177.724105717 4365316.229495062, 3938178.156089105 4365313.317299612, 3938178.300547305 4365310.376785402))",Spire_1606993365.8,1,1,['Spire_1606993365.8'],['2020-12-03'],2020-12-03,False,33.5520515442,-86.8213882446,-86.8213882446,33.5520515442,1,True,1,1606993365.8,1606993365.8,20201203110245,3.92,-86.82138824459999,33.5520515442,3.723709,3.90989445,0.0,0.0,3.92,5.9691,0.000877081,0.721993,5.508853,8566445,13.816726203750276,0.7549710000000001,-14.309674786524782,-7.244516520656052,1.0383333333333344,16.03900907519419,0.0,1,1,0.19629100000000044,0.4602469999999999
Spire_1606993422.6,33.54666542930376,-86.81913683113045,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",0.4317200000000003,0.9040980000000004,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",Spire_1606993422.6,1,1,"['Spire_1606993422.6', 'Spire_1606993486.1']",['2020-12-03'],2020-12-03,False,33.54666542930376,-86.81913683113045,-86.81913683113045,33.54666542930376,2,True,1,1606993422.6,1606993422.6,20201203110342,4.16793,-86.81917572020002,33.5467529297,3.74657,3.9338985,0.0,0.0,4.16793,5.03134,-1.0,0.6647930000000001,5.044040000000002,8566447,24.42635442188894,0.6676270000000001,-17.949955884193916,-9.501137886447347,1.2043333333333346,20.30941991741253,0.3982154417462347,3,1,0.4213600000000004,-0.012700000000001488
Spire_1606993422.6,33.54666542930376,-86.81913683113045,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",0.4317200000000003,0.9040980000000004,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",Spire_1606993422.6,1,1,"['Spire_1606993422.6', 'Spire_1606993486.1']",['2020-12-03'],2020-12-03,False,33.54666542930376,-86.81913683113045,-86.81913683113045,33.54666542930376,2,True,1,1606993422.6,1606993423.6,20201203110343,4.1778699999999995,-86.8191299438,33.5466499329,3.74615,3.9334575,12.213178089229464,5.272673244682137,4.1778699999999995,4.92708,0.00113661,0.658197,5.0357,8566447,24.42636514335017,0.738807,-18.21941591841232,-9.627472722466962,1.225666666666668,20.606682106296038,0.3982154417462347,3,1,0.4317200000000003,-0.10862000000000016
Spire_1606993422.6,33.54666542930376,-86.81913683113045,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",0.4317200000000003,0.9040980000000004,"POLYGON ((3938658.448683443 4364764.36490129, 3938658.304225243 4364761.424387081, 3938657.872241855 4364758.51219163, 3938657.156893515 4364755.656360973, 3938656.165069418 4364752.88439832, 3938654.906321373 4364750.222999185, 3938653.392771812 4364747.6977943, 3938651.638997044 4364745.333102765, 3938649.661886879 4364743.151697855, 3938647.480481968 4364741.174587689, 3938645.115790434 4364739.420812922, 3938642.590585548 4364737.90726336, 3938639.929186414 4364736.648515315, 3938637.157223761 4364735.656691219, 3938634.301393103 4364734.941342878, 3938631.389197653 4364734.50935949, 3938628.448683443 4364734.36490129, 3938625.508169233 4364734.50935949, 3938622.595973783 4364734.941342878, 3938619.740143125 4364735.656691219, 3938616.968180472 4364736.648515315, 3938614.306781338 4364737.90726336, 3938611.781576452 4364739.420812922, 3938609.416884918 4364741.174587689, 3938607.235480007 4364743.151697855, 3938605.258369842 4364745.333102765, 3938603.504595074 4364747.6977943, 3938601.991045513 4364750.222999185, 3938600.732297468 4364752.88439832, 3938599.740473371 4364755.656360973, 3938599.025125031 4364758.51219163, 3938598.593141643 4364761.424387081, 3938598.448683443 4364764.36490129, 3938598.593141643 4364767.3054155, 3938599.025125031 4364770.217610951, 3938599.740473371 4364773.073441608, 3938600.732297468 4364775.845404261, 3938601.991045513 4364778.506803395, 3938603.504595074 4364781.032008281, 3938605.258369842 4364783.396699815, 3938607.235480007 4364785.578104726, 3938609.416884918 4364787.555214891, 3938611.781576452 4364789.308989659, 3938614.306781338 4364790.822539221, 3938616.968180472 4364792.081287266, 3938619.740143125 4364793.073111362, 3938622.595973783 4364793.788459702, 3938625.508169233 4364794.22044309, 3938628.448683443 4364794.36490129, 3938631.389197653 4364794.22044309, 3938634.301393103 4364793.788459702, 3938637.157223761 4364793.073111362, 3938639.929186414 4364792.081287266, 3938642.590585548 4364790.822539221, 3938645.115790434 4364789.308989659, 3938647.480481968 4364787.555214891, 3938649.661886879 4364785.578104726, 3938651.638997044 4364783.396699815, 3938653.392771812 4364781.032008281, 3938654.906321373 4364778.506803395, 3938656.165069418 4364775.845404261, 3938657.156893515 4364773.073441608, 3938657.872241855 4364770.217610951, 3938658.304225243 4364767.3054155, 3938658.448683443 4364764.36490129))",Spire_1606993422.6,1,1,"['Spire_1606993422.6', 'Spire_1606993486.1']",['2020-12-03'],2020-12-03,False,33.54666542930376,-86.81913683113045,-86.81913683113045,33.54666542930376,2,True,1,1606993422.6,1606993424.7,20201203110344,4.0018199999999995,-86.8190841675,33.546546936,3.7471300000000003,3.9344865,24.426365143350296,8.383249855496162,4.0018199999999995,5.93849,0.00115954,0.665511,5.034392,8566447,24.824569863635176,0.749313,-18.449692996109754,-9.743463573810834,1.2463333333333346,20.864473491197426,0.3982154417462347,3,1,0.2546900000000005,0.9040980000000004
